barcode,mclust,x,y
aaaaabpo-1,3,3326.5899658203125,3378.7149291992187
aaaaabpp-1,3,3318.6386474609376,3383.000207519531
aaaaacaa-1,3,3356.1058837890623,3384.9845092773435
aaaaacab-1,3,3338.059362792969,3382.3589721679687
aaaaacac-1,3,3374.2640502929685,3385.405773925781
aaaaacad-1,3,3303.938793945312,3383.3409545898435
aaaaacae-1,3,3332.9052001953123,3382.0404296875
aaaaacaf-1,3,3351.990979003906,3387.954943847656
aaaaacag-1,3,3365.7362426757813,3387.4523315429688
aaaaacah-1,3,3323.918774414062,3389.1954956054688
aaaaacai-1,3,3390.391223144531,3389.3920166015623
aaaaacaj-1,3,3341.0341552734376,3388.2739013671876
aaaaacak-1,3,3357.523449707031,3391.4601562499997
aaaaacal-1,3,3330.7530151367187,3391.7867919921873
aaaaacam-1,3,3381.369104003906,3390.8006591796875
aaaaacan-1,3,3300.9312133789062,3392.6886718749997
aaaaacao-1,3,3316.506591796875,3393.112841796875
aaaaacap-1,3,3349.9647583007813,3394.8912841796873
aaaaacba-1,3,3397.1592651367187,3393.3824096679687
aaaaacbb-1,3,3360.379956054687,3397.9752319335935
aaaaacbc-1,3,3367.1093994140624,3395.367541503906
aaaaacbd-1,3,3326.897717285156,3398.423889160156
aaaaacbe-1,3,3336.5459228515624,3396.7317749023437
aaaaacbf-1,3,3346.0916137695312,3399.2369506835935
aaaaacbg-1,3,3372.593310546875,3398.010302734375
aaaaacbh-1,3,3381.6907592773437,3398.460205078125
aaaaacbi-1,3,3396.463659667969,3400.384533691406
aaaaacbj-1,1,3311.384387207031,3404.616271972656
aaaaacbk-1,1,3304.1126953125,3408.907568359375
aaaaacbl-1,1,3295.1383056640625,3406.674035644531
aaaaacbm-1,1,3289.1036376953125,3409.4564575195313
aaaaacbn-1,1,3314.2242919921873,3412.662841796875
aaaaacbo-1,1,3316.3470092773437,3420.053649902344
aaaaacbp-1,1,3293.824914550781,3425.349963378906
aaaaacca-1,1,3309.00517578125,3431.514123535156
aaaaaccb-1,1,3319.6239501953123,3430.281042480469
aaaaaccc-1,1,3307.7233276367188,3441.8500488281247
aaaaaccd-1,1,3321.5877075195312,3446.8002197265623
aaaaacce-1,1,3308.327001953125,3453.9324584960937
aaaaaccf-1,3,3452.476708984375,3404.245642089844
aaaaacch-1,3,3462.027587890625,3370.8287719726563
aaaaacci-1,3,3462.929675292969,3382.6731567382812
aaaaaccj-1,3,3469.419226074219,3394.5268798828124
aaaaacck-1,3,3476.502697753906,3388.639965820312
aaaaaccl-1,3,3474.2799560546873,3376.2917236328126
aaaaaccm-1,3,3487.186840820312,3380.529064941406
aaaaaccn-1,3,3485.9728515624997,3397.5460815429688
aaaaacco-1,3,3497.7885986328124,3373.6537353515623
aaaaaccp-1,3,3495.0970703125,3402.9781127929687
aaaaacda-1,3,3501.265380859375,3390.5721801757813
aaaaacdb-1,3,3507.7113525390623,3406.4976440429687
aaaaacdc-1,3,3509.853369140625,3375.447326660156
aaaaacdd-1,3,3516.068994140625,3390.2287353515626
aaaaacde-1,3,3520.3592529296875,3402.0392944335936
aaaaacdf-1,3,3531.52919921875,3386.3815307617188
aaaaacdg-1,3,3532.655615234375,3375.6851440429687
aaaaacdh-1,3,3535.164111328125,3394.7269287109375
aaaaacdi-1,3,3540.6451171875,3373.842785644531
aaaaacdj-1,3,3549.673876953125,3385.260510253906
aaaaacdk-1,3,3551.234423828125,3401.294506835937
aaaaacdl-1,3,3551.44775390625,3371.1356933593747
aaaaacdm-1,3,3559.7663818359374,3393.0819213867185
aaaaacdn-1,3,3563.2942138671874,3375.939978027344
aaaaacdo-1,3,3565.04111328125,3383.1873901367185
aaaaacdp-1,3,3566.2243896484374,3398.014660644531
aaaaacea-1,3,3571.98720703125,3389.254431152344
aaaaaceb-1,3,3574.823583984375,3400.518798828125
aaaaacec-1,3,3575.3834716796873,3371.3189331054687
aaaaaced-1,3,3577.5350341796875,3384.559094238281
aaaaacee-1,3,3580.4369873046876,3395.413818359375
aaaaacef-1,3,3586.34921875,3379.4856567382812
aaaaaceg-1,3,3586.3255615234375,3389.0060302734373
aaaaaceh-1,3,3590.875634765625,3398.238781738281
aaaaacei-1,3,3602.15224609375,3388.0041259765626
aaaaacej-1,3,3596.62060546875,3375.2074340820313
aaaaacek-1,3,3601.5197265624997,3401.2511352539063
aaaaacel-1,3,3610.008935546875,3397.2860595703123
aaaaacem-1,3,3613.2113769531247,3372.6713378906247
aaaaacen-1,3,3619.7897460937497,3399.4330566406247
aaaaaceo-1,3,3620.460034179687,3379.9507080078124
aaaaacep-1,3,3627.754760742187,3388.95
aaaaacfa-1,3,3632.7974853515625,3370.8997436523437
aaaaacfb-1,3,3631.121142578125,3399.8097045898435
aaaaacfc-1,3,3639.8319824218743,3393.9659545898435
aaaaacfd-1,3,3644.886328125,3382.3207885742186
aaaaacfe-1,3,3639.2878662109374,3404.826696777344
aaaaacff-1,3,3653.3502197265625,3396.476525878906
aaaaacfg-1,3,3664.2653320312497,3379.435021972656
aaaaacfh-1,3,3672.794799804687,3395.0875976562497
aaaaacfi-1,3,3683.681689453125,3396.102990722656
aaaaacfj-1,3,3682.960766601562,3383.983020019531
aaaaacfk-1,3,3688.09189453125,3401.2166870117185
aaaaacfl-1,3,3693.9306640625,3390.9621093749997
aaaaacfm-1,3,3693.96884765625,3376.272216796875
aaaaacfn-1,3,3705.157055664062,3400.9236694335937
aaaaacfo-1,3,3707.226440429687,3387.76796875
aaaaacfp-1,3,3703.083520507813,3373.3762817382812
aaaaacga-1,3,3716.4689453125,3378.035510253906
aaaaacgb-1,3,3408.9907836914062,3394.79208984375
aaaaacgc-1,3,3406.1969482421873,3401.611389160156
aaaaacgd-1,3,3405.457971191406,3372.7763427734376
aaaaacge-1,3,3409.7509277343747,3382.6934936523435
aaaaacgg-1,3,3432.467053222656,3395.3862182617186
aaaaacgh-1,3,3439.531848144531,3403.2557739257813
aaaaacgi-1,3,3441.5761230468747,3394.17783203125
aaaaacgj-1,4,1669.836932373047,2269.4557983398436
aaaaacgk-1,4,1655.3162719726563,2273.068505859375
aaaaacgl-1,4,1649.7590026855469,2288.5484252929687
aaaaacgm-1,4,1661.660870361328,2289.606982421875
aaaaacgn-1,4,1646.7788146972655,2298.2047241210935
aaaaacgo-1,4,1654.7547241210937,2302.9533935546874
aaaaacgp-1,4,1670.6958557128903,2302.9166625976563
aaaaacha-1,4,1662.83408203125,2310.014660644531
aaaaachb-1,4,1652.7944946289062,2315.6224609375
aaaaachc-1,4,1670.8970458984377,2316.121130371094
aaaaachd-1,4,1661.4671508789063,2325.1471923828126
aaaaache-1,4,1650.135028076172,2328.537646484375
aaaaachf-1,4,1669.6741333007812,2330.4713134765625
aaaaachg-1,4,1648.59990234375,2338.8507446289063
aaaaachh-1,4,1660.3540161132812,2343.4854858398435
aaaaachi-1,4,1645.8801513671874,2348.1976318359375
aaaaachj-1,4,1670.6348449707032,2348.2553222656247
aaaaachk-1,4,1645.922900390625,2362.5374389648437
aaaaachl-1,4,1667.8204650878906,2362.2296874999997
aaaaachm-1,4,1657.1664123535156,2362.8094970703123
aaaaachn-1,4,1669.2333618164062,2372.1111450195312
aaaaacho-1,4,1657.6675720214844,2371.7347045898437
aaaaachp-1,4,1662.818933105469,2373.3002319335938
aaaaacia-1,4,1651.9219787597656,2373.0296264648437
aaaaacib-1,4,1646.6203735351562,2374.7642822265625
aaaaacic-1,4,1652.286798095703,2381.128283691406
aaaaacid-1,4,1665.8402099609375,2382.6591552734376
aaaaacie-1,4,1660.357336425781,2384.5340942382813
aaaaacif-1,4,1671.0636840820312,2384.2140991210936
aaaaacig-1,4,1647.582434082031,2389.007177734375
aaaaacih-1,4,1654.3525512695312,2395.1626220703124
aaaaacii-1,4,1667.2923278808594,2394.574719238281
aaaaacij-1,4,1642.672937011719,2397.364819335937
aaaaacik-1,4,1674.8065063476563,2401.885009765625
aaaaacil-1,5,1648.1263427734375,2410.4204956054687
aaaaacim-1,5,1660.356402587891,2408.9894409179688
aaaaacin-1,5,1671.6709899902344,2409.2955322265625
aaaaacio-1,5,1671.7200683593749,2417.1231689453125
aaaaacip-1,5,1659.1492614746094,2422.678466796875
aaaaacja-1,5,1668.1195007324218,2430.240686035156
aaaaacjb-1,5,1646.4524902343749,2425.8290283203123
aaaaacjc-1,5,1654.5579956054687,2433.278771972656
aaaaacjd-1,5,1660.7629333496093,2446.753430175781
aaaaacje-1,5,1670.8446472167968,2451.3308959960937
aaaaacjf-1,5,1646.001239013672,2462.5728515625
aaaaacjh-1,5,1666.3681396484374,2463.8277221679687
aaaaacji-1,5,1673.3272033691403,2474.4977539062497
aaaaacjj-1,5,1659.7449462890625,2481.5090087890626
aaaaacjk-1,5,1646.1015747070312,2486.8406005859374
aaaaacjl-1,5,1659.8833618164062,2491.546105957031
aaaaacjm-1,5,1640.479248046875,2494.2899291992185
aaaaacjn-1,5,1670.060430908203,2495.413024902344
aaaaacjo-1,5,1652.334735107422,2498.4627319335937
aaaaacjp-1,5,1655.3258178710937,2501.7730834960935
aaaaacka-1,5,1659.1660705566403,2503.971337890625
aaaaackb-1,5,1669.418054199219,2508.3236450195313
aaaaackc-1,5,1660.3234069824218,2509.620434570312
aaaaacke-1,5,1666.962579345703,2518.931628417969
aaaaackf-1,5,1646.9915222167967,2521.797680664062
aaaaackg-1,5,1657.3597167968749,2519.4097534179687
aaaaackh-1,5,1666.2703979492187,2526.4894897460936
aaaaacki-1,5,1654.5645324707032,2527.0114013671873
aaaaackj-1,5,1641.9377990722655,2542.848254394531
aaaaackk-1,5,1635.1980834960937,2533.2251586914062
aaaaackl-1,5,1646.7419799804686,2530.4859008789062
aaaaackm-1,5,1656.2754272460936,2543.654260253906
aaaaackn-1,5,1664.219171142578,2533.8443969726563
aaaaacko-1,4,1408.2763061523438,2543.5727050781247
aaaaackp-1,4,1421.651770019531,2537.248547363281
aaaaacla-1,4,1424.864172363281,2529.0519409179688
aaaaaclb-1,4,1355.1454956054688,2551.910217285156
aaaaaclc-1,4,1430.862109375,2546.0755981445313
aaaaacld-1,4,1434.6036865234375,2529.8975830078125
aaaaacle-1,4,1442.2400939941406,2549.9723999023436
aaaaaclf-1,4,1329.4575866699215,2545.658276367187
aaaaaclg-1,4,1446.5981079101562,2530.035168457031
aaaaaclh-1,4,1453.1589416503905,2534.5800537109376
aaaaacli-1,4,1454.8245971679687,2556.568615722656
aaaaaclj-1,4,1314.695269775391,2552.830358886719
aaaaaclk-1,4,1463.5032714843749,2539.6215332031247
aaaaacll-1,4,1470.4682495117188,2538.987353515625
aaaaaclm-1,4,1305.635382080078,2543.3473388671873
aaaaacln-1,4,1475.7741088867188,2531.178186035156
aaaaaclo-1,4,1290.770965576172,2549.0684448242187
aaaaaclp-1,0,1294.2950622558594,2530.9104858398437
aaaaacma-1,5,1484.0226989746093,2542.1870971679687
aaaaacmb-1,5,1492.803265380859,2534.6582885742187
aaaaacmc-1,5,1492.0763244628906,2553.4535400390623
aaaaacmd-1,0,1273.0980834960938,2546.846533203125
aaaaacme-1,5,1501.4094116210938,2543.4037841796876
aaaaacmf-1,5,1502.534686279297,2552.9789428710938
aaaaacmg-1,5,1505.1445556640624,2529.231237792969
aaaaacmh-1,5,1507.7373046875,2557.7755493164063
aaaaacmi-1,5,1510.2637512207032,2538.7464233398437
aaaaacmj-1,5,1516.6524475097656,2527.3021362304685
aaaaacmk-1,5,1516.2757995605468,2552.5487548828123
aaaaacml-1,5,1520.6987670898436,2537.2429443359374
aaaaacmm-1,0,1254.594396972656,2550.888391113281
aaaaacmn-1,5,1524.4668029785155,2545.186584472656
aaaaacmo-1,5,1527.7991516113282,2555.1682739257812
aaaaacmp-1,0,1240.6431701660156,2547.137060546875
aaaaacna-1,5,1533.0344543457031,2531.0877075195312
aaaaacnb-1,0,1240.8991455078124,2556.636267089844
aaaaacnc-1,0,1238.7968688964845,2533.3585937499997
aaaaacnd-1,5,1535.3433166503903,2542.7347412109375
aaaaacne-1,5,1537.5725952148437,2551.1189453125
aaaaacnf-1,5,1543.1906677246093,2535.635705566406
aaaaacng-1,5,1543.9197875976563,2557.8820068359373
aaaaacnh-1,5,1545.423370361328,2551.991772460937
aaaaacni-1,5,1549.1996032714844,2544.953332519531
aaaaacnj-1,0,1226.451220703125,2551.5292114257813
aaaaacnk-1,5,1551.4625,2559.565197753906
aaaaacnl-1,0,1218.973876953125,2551.340783691406
aaaaacnm-1,5,1556.6973876953125,2546.812707519531
aaaaacnn-1,5,1557.697735595703,2538.031103515625
aaaaacnp-1,5,1562.1836853027344,2529.201977539062
aaaaacoa-1,5,1568.83935546875,2546.1175170898437
aaaaacob-1,0,1206.886279296875,2551.942590332031
aaaaacoc-1,5,1570.829675292969,2533.108740234375
aaaaacod-1,0,1187.2672790527342,2560.2483520507812
aaaaacoe-1,0,1185.3462707519532,2543.309362792969
aaaaacof-1,5,1588.5706237792967,2537.4811767578126
aaaaacog-1,5,1588.7752380371094,2551.478369140625
aaaaacoh-1,0,1183.0495483398438,2531.3954589843747
aaaaacoi-1,0,1174.8095703125,2535.6568725585935
aaaaacoj-1,5,1601.556573486328,2544.8555908203125
aaaaacok-1,0,1169.9716674804688,2543.8495361328123
aaaaacol-1,0,1168.7631774902345,2557.3356079101563
aaaaacom-1,5,1605.056182861328,2553.2725830078125
aaaaacon-1,5,1607.777801513672,2539.454064941406
aaaaacoo-1,5,1605.385723876953,2530.1634155273437
aaaaacop-1,0,1163.086065673828,2533.1689208984376
aaaaacpa-1,5,1613.3629821777342,2533.7449951171875
aaaaacpb-1,5,1613.1557739257812,2551.388720703125
aaaaacpc-1,0,1157.2698120117186,2545.421911621094
aaaaacpd-1,5,1623.059539794922,2556.5729736328126
aaaaacpe-1,5,1620.5817565917969,2536.498364257812
aaaaacpf-1,0,1152.8542114257812,2553.120263671875
aaaaacpg-1,0,1150.9139038085937,2526.22490234375
aaaaacph-1,5,1628.4238159179688,2545.623828125
aaaaacpi-1,0,1146.421832275391,2545.5731933593747
aaaaacpj-1,0,1142.0532348632812,2537.7914184570313
aaaaacpk-1,0,1141.097814941406,2556.383508300781
aaaaacpl-1,0,1137.6633666992186,2546.6576904296876
aaaaacpm-1,0,1136.3004821777342,2530.181884765625
aaaaacpo-1,0,1130.7376098632812,2559.076281738281
aaaaacpp-1,0,1129.4880310058593,2527.492431640625
aaaaadaa-1,0,1127.46025390625,2540.265673828125
aaaaadab-1,0,1126.1049438476562,2550.225573730469
aaaaadac-1,0,1120.9492248535155,2529.683630371094
aaaaadad-1,0,1120.126202392578,2542.912170410156
aaaaadae-1,0,1119.2608459472656,2548.725207519531
aaaaadaf-1,0,1117.135223388672,2554.780212402344
aaaaadag-1,0,1113.4113891601562,2526.433874511719
aaaaadah-1,0,1109.5994628906249,2554.8989135742186
aaaaadai-1,0,1110.2697509765624,2534.6333862304687
aaaaadaj-1,0,1109.0352172851562,2546.2619506835936
aaaaadak-1,0,1671.936407470703,2029.8286376953124
aaaaadal-1,0,1653.4300231933594,2024.5783935546872
aaaaadam-1,0,1651.567120361328,2037.9511596679688
aaaaadan-1,0,1659.4011901855467,2037.6247314453124
aaaaadao-1,0,1668.1575805664063,2043.2866943359377
aaaaadba-1,0,1667.7462768554688,2067.2130737304688
aaaaadbb-1,0,1656.4511962890624,2080.627551269531
aaaaadbc-1,0,1670.4910339355467,2087.5236328124997
aaaaadbd-1,0,1644.4997314453124,2090.619201660156
aaaaadbe-1,0,1661.1198669433593,2096.561730957031
aaaaadbf-1,0,1657.882769775391,2106.670837402344
aaaaadbg-1,0,1668.431610107422,2105.3086791992187
aaaaadbh-1,0,1674.5784423828125,2107.414172363281
aaaaadbi-1,0,1656.4345947265624,2116.7923950195313
aaaaadbj-1,0,1645.8056518554688,2126.903576660156
aaaaadbk-1,0,1667.1387634277344,2132.796923828125
aaaaadbl-1,0,1648.234460449219,2136.5893432617186
aaaaadbm-1,0,1657.8963623046875,2135.0526611328123
aaaaadbn-1,0,1659.7557373046875,2142.165600585937
aaaaadbo-1,0,1666.6309631347656,2146.9534912109375
aaaaadbp-1,0,1651.2714050292968,2147.6254394531247
aaaaadca-1,0,1663.15615234375,2150.977087402344
aaaaadcb-1,0,1643.7289001464844,2152.907019042969
aaaaadcc-1,0,1657.053106689453,2156.5574951171875
aaaaadcd-1,0,1671.8093017578124,2160.7628784179688
aaaaadce-1,0,1650.435205078125,2163.95556640625
aaaaadcf-1,0,1656.3668395996094,2163.7760620117188
aaaaadcg-1,0,1664.4968322753905,2167.719970703125
aaaaadch-1,0,1642.1622314453125,2164.5911987304685
aaaaadci-1,0,1649.6087585449218,2172.8181030273436
aaaaadcj-1,0,1661.6435424804688,2178.938684082031
aaaaadck-1,0,1650.8816833496094,2182.0033325195313
aaaaadcl-1,0,1659.3962097167969,2195.6865478515624
aaaaadcm-1,0,1664.6487365722655,2204.29736328125
aaaaadcn-1,4,1648.4357543945312,2212.2897705078126
aaaaadco-1,4,1657.8036010742187,2213.1354125976563
aaaaadcp-1,0,1670.538244628906,2213.6118774414062
aaaaadda-1,4,1665.8139587402345,2228.813513183594
aaaaaddb-1,4,1667.5866943359374,2243.3359375
aaaaaddc-1,4,1656.806884765625,2244.3714599609375
aaaaaddd-1,4,1655.8136962890624,2257.795275878906
aaaaadde-1,4,1674.5873657226562,2253.8827026367185
aaaaaddf-1,0,845.8370025634765,2316.5328491210935
aaaaaddg-1,0,850.4813934326172,2329.364611816406
aaaaaddh-1,0,834.6052154541015,2328.970947265625
aaaaaddj-1,0,825.1567993164062,2335.5721435546875
aaaaaddk-1,0,836.3786254882813,2339.0503784179687
aaaaaddl-1,0,852.0554809570312,2348.859411621094
aaaaaddm-1,0,844.0333984375,2344.1962402343747
aaaaaddn-1,0,828.0290252685546,2348.35576171875
aaaaaddo-1,0,838.2334869384765,2350.319104003906
aaaaaddp-1,0,832.2389221191406,2353.0116699218747
aaaaadea-1,0,849.7710021972656,2359.9249755859373
aaaaadeb-1,0,840.966519165039,2362.508801269531
aaaaadec-1,0,834.3190979003906,2318.118505859375
aaaaaded-1,2,817.7621520996094,2372.32509765625
aaaaadee-1,0,848.8413146972656,2374.6875
aaaaadef-1,2,826.5317199707031,2374.384521484375
aaaaadeg-1,0,850.644140625,2384.6963745117187
aaaaadeh-1,2,833.9871185302734,2377.4618286132813
aaaaadei-1,0,826.8722595214844,2388.163610839844
aaaaadej-1,2,838.5790069580078,2387.0768310546873
aaaaadek-1,2,827.4875549316406,2397.0060180664063
aaaaadel-1,2,843.6269714355468,2393.1930541992188
aaaaadem-1,2,835.7257690429688,2398.497875976562
aaaaaden-1,0,834.1530303955078,2308.08037109375
aaaaadeo-1,2,847.0173217773437,2399.1185668945313
aaaaadep-1,2,852.5980407714843,2405.4771728515625
aaaaadfa-1,2,825.828955078125,2405.9237548828123
aaaaadfb-1,2,822.0923583984375,2414.112890625
aaaaadfc-1,2,833.7757080078125,2412.838098144531
aaaaadfd-1,2,839.1977264404296,2407.3031372070313
aaaaadfe-1,2,849.7831420898438,2414.7227905273435
aaaaadff-1,2,842.4844207763672,2417.43486328125
aaaaadfg-1,2,836.5136688232421,2421.1598388671873
aaaaadfh-1,2,829.5483276367187,2422.30908203125
aaaaadfi-1,2,846.5483276367187,2423.7640014648437
aaaaadfj-1,2,826.6421203613281,2429.650708007812
aaaaadfk-1,2,852.9945587158203,2428.413684082031
aaaaadfl-1,2,821.3813964843749,2423.70693359375
aaaaadfm-1,2,840.6059020996094,2428.758166503906
aaaaadfn-1,2,833.3444305419922,2430.895825195312
aaaaadfo-1,2,822.1845489501953,2435.2680541992186
aaaaadfp-1,2,840.8212036132812,2436.0497802734376
aaaaadga-1,2,834.6127899169921,2439.180004882812
aaaaadgb-1,2,839.5694976806641,2498.3224487304688
aaaaadgc-1,2,829.3614044189453,2436.3156127929688
aaaaadgd-1,2,848.6858825683594,2503.99541015625
aaaaadgf-1,2,838.6330139160156,2441.6216796875
aaaaadgg-1,2,822.9959503173828,2442.275158691406
aaaaadgh-1,2,830.7223175048828,2506.0656249999997
aaaaadgi-1,2,847.4469390869141,2440.1275390625
aaaaadgj-1,2,831.4516448974609,2444.9718749999997
aaaaadgk-1,2,838.0591186523437,2449.535021972656
aaaaadgl-1,2,830.0816009521484,2450.9637939453123
aaaaadgm-1,2,824.4891052246094,2450.7066772460935
aaaaadgn-1,2,825.2486267089844,2510.3990478515625
aaaaadgo-1,2,822.4168151855469,2456.8990600585935
aaaaadgp-1,2,834.8121643066406,2455.980993652344
aaaaadha-1,2,828.9804504394531,2456.528430175781
aaaaadhb-1,2,840.4211578369141,2457.2113769531247
aaaaadhc-1,2,848.0831420898437,2459.0464721679687
aaaaadhd-1,2,825.3745391845703,2462.2142578125
aaaaadhe-1,2,833.5988494873046,2461.9938720703126
aaaaadhg-1,2,845.0478576660156,2463.377197265625
aaaaadhh-1,2,828.9311126708984,2467.095947265625
aaaaadhi-1,2,839.5900939941406,2467.3910400390623
aaaaadhj-1,2,850.5131439208984,2470.422900390625
aaaaadhk-1,2,833.364093017578,2471.830090332031
aaaaadhl-1,2,852.7421112060547,2510.5758544921873
aaaaadhm-1,2,843.0731536865234,2472.3773193359375
aaaaadhn-1,2,820.7361663818359,2470.7545166015625
aaaaadho-1,2,826.598956298828,2474.7355712890626
aaaaadhp-1,2,852.9861022949218,2478.2001098632813
aaaaadia-1,0,833.3754028320312,2477.6562011718747
aaaaadib-1,2,839.4197204589843,2479.804028320312
aaaaadic-1,2,845.9044982910156,2480.5755859375
aaaaadid-1,2,829.6362640380859,2481.5486450195312
aaaaadie-1,2,821.4425628662109,2484.4632568359375
aaaaadif-1,2,851.5834777832031,2486.5083618164062
aaaaadig-1,2,835.1343383789062,2485.52451171875
aaaaadih-1,2,839.6578491210937,2506.612023925781
aaaaadii-1,2,841.3104827880859,2488.0701538085937
aaaaadik-1,2,827.1953155517577,2492.8509887695313
aaaaadil-1,2,842.4298950195313,2493.400708007812
aaaaadim-1,2,833.7288085937499,2495.9712524414062
aaaaadin-1,2,847.8070373535156,2497.3734619140623
aaaaadio-1,2,846.8315917968749,2452.3682861328125
aaaaadip-1,0,827.2427856445312,2303.286669921875
aaaaadja-1,0,828.3072052001953,2361.8893554687497
aaaaadjb-1,0,840.7902313232422,2298.502722167969
aaaaadjc-1,1,851.15712890625,1951.1513427734376
aaaaadjd-1,1,842.6414093017578,1955.195068359375
aaaaadje-1,1,847.1690704345702,1963.9237548828123
aaaaadjf-1,1,835.1102142333984,1966.0506225585937
aaaaadjg-1,1,857.2992401123047,1972.4158691406249
aaaaadjh-1,1,849.0400146484375,1975.8482421875
aaaaadji-1,1,840.8283111572265,1978.6391723632812
aaaaadjj-1,1,851.393389892578,1988.069482421875
aaaaadjk-1,1,826.8074615478515,1986.8291381835936
aaaaadjl-1,1,835.2678253173827,1985.6493896484376
aaaaadjm-1,0,835.0742095947265,2002.0201904296875
aaaaadjn-1,1,823.5248138427734,1992.4280151367184
aaaaadjo-1,0,824.922250366211,2014.215905761719
aaaaadjp-1,0,834.1287506103515,2015.489453125
aaaaadka-1,0,839.2646514892577,2020.9007324218749
aaaaadkc-1,0,828.7124908447265,2062.1431640625
aaaaadkd-1,0,845.8527221679688,2061.9445678710936
aaaaadke-1,0,837.5305664062499,2073.3305419921876
aaaaadkf-1,0,819.9805877685546,2075.995715332031
aaaaadkg-1,0,844.6138305664062,2079.719445800781
aaaaadkh-1,0,845.4818328857422,2089.456262207031
aaaaadki-1,0,848.0885375976562,2099.0868286132813
aaaaadkj-1,0,821.214810180664,2101.2076782226563
aaaaadkk-1,0,836.236474609375,2104.9500854492185
aaaaadkl-1,0,845.537240600586,2166.928076171875
aaaaadkm-1,0,825.0877990722656,2115.0073120117186
