ID,x,y,label_3PCs_k6,label_10PCs_k6
aaaalfkm-1,1995.271240234375,1774.4777221679688,2,1
aaaalfkn-1,1986.876867675781,1772.2068359375,2,1
aaaalfko-1,1962.2494873046871,1774.7811157226563,2,1
aaaalfkp-1,1973.642517089844,1774.5472412109375,1,0
aaaalfla-1,1919.915295410156,1776.9355834960936,2,1
aaaalflb-1,1987.7810302734376,1782.596923828125,2,1
aaaalflc-1,1942.830017089844,1781.375048828125,4,4
aaaalfld-1,1910.5769165039064,1780.3181518554686,2,1
aaaalfle-1,1957.7598022460936,1782.3840087890624,5,1
aaaalflf-1,1977.247961425781,1783.7343383789062,3,4
aaaalflg-1,1943.343212890625,1792.7539672851562,4,1
aaaalflh-1,1924.2219482421872,1791.8311279296877,2,1
aaaalfli-1,1955.29716796875,1790.04853515625,2,1
aaaalflj-1,1967.2772705078123,1789.6884887695312,2,3
aaaalflk-1,1980.421142578125,1793.148876953125,2,3
aaaalfll-1,1953.626220703125,1801.4648071289064,2,3
aaaalflm-1,1970.9976806640625,1799.1555297851562,4,3
aaaalfln-1,1995.6512084960937,1798.9249755859375,4,4
aaaalflo-1,1911.7830200195312,1800.8663208007813,4,0
aaaalflp-1,1966.2830444335937,1809.75791015625,2,3
aaaalfma-1,1980.0818481445312,1811.2831787109376,2,3
aaaalfmb-1,1989.5032348632812,1809.684033203125,5,1
aaaalfmc-1,1993.7310302734377,1816.130419921875,2,1
aaaalfmd-1,1933.9581420898437,1813.3938598632812,2,2
aaaalfme-1,2269.9333007812497,1717.638848876953,2,1
aaaalfmf-1,2232.0201049804687,1719.404943847656,0,0
aaaalfmg-1,2259.6446899414063,1720.6443542480467,4,4
aaaalfmh-1,2240.48544921875,1722.2871826171877,0,2
aaaalfmi-1,2206.263195800781,1723.2921997070312,2,1
aaaalfmj-1,2273.397009277344,1723.5314697265624,1,0
aaaalfmk-1,2224.638427734375,1727.432110595703,2,1
aaaalfml-1,2234.6912963867185,1730.255828857422,2,1
aaaalfmm-1,2265.2354736328125,1731.643096923828,5,0
aaaalfmn-1,2256.437060546875,1731.0740783691406,2,1
aaaalfmo-1,2277.4096069335938,1730.6223083496093,5,0
aaaalfmp-1,2246.0561035156247,1732.7327819824218,2,3
aaaalfna-1,2187.948352050781,1735.0556518554688,2,1
aaaalfnb-1,2213.669982910156,1732.6943908691403,1,0
aaaalfnc-1,2204.8433471679687,1734.9115295410156,5,0
aaaalfnd-1,2158.0252807617185,1730.9697998046877,2,1
aaaalfne-1,2220.878173828125,1740.8317504882812,4,4
aaaalfnf-1,2252.5510498046874,1743.6550537109374,1,0
aaaalfng-1,2203.102880859375,1747.0519409179688,2,1
aaaalfnh-1,2232.9037231445313,1746.3777099609374,2,1
aaaalfni-1,2156.082275390625,1749.1902221679686,2,1
aaaalfnj-1,2269.6218139648436,1742.8531982421875,5,1
aaaalfnk-1,2279.3997192382812,1740.5171508789062,1,0
aaaalfnl-1,2163.0567993164063,1751.8468872070312,5,1
aaaalfnm-1,2196.1132080078123,1751.139453125,5,1
aaaalfnn-1,2173.119421386719,1746.080126953125,5,1
aaaalfno-1,2258.6971557617185,1751.8404541015625,4,4
aaaalfnp-1,2271.1250854492187,1754.1881225585937,1,0
aaaalfoa-1,2280.7979858398435,1752.3326904296875,1,5
aaaalfob-1,2079.7165405273436,1757.065380859375,4,0
aaaalfoc-1,2086.3162841796875,1756.8472778320313,1,0
aaaalfod-1,2020.1540771484376,1760.1812866210937,4,4
aaaalfoe-1,2062.8402221679685,1757.9716186523438,1,0
aaaalfof-1,2046.38994140625,1760.6228881835937,4,4
aaaalfoh-1,2034.140686035156,1762.129064941406,4,4
aaaalfoi-1,2055.4660156249997,1762.2548217773438,1,0
aaaalfoj-1,2096.3131225585935,1761.444250488281,1,0
aaaalfok-1,2075.108984375,1764.594396972656,4,0
aaaalfol-1,2081.690673828125,1765.9409912109377,1,0
aaaalfom-1,2103.3617309570313,1766.3823852539062,1,0
aaaalfon-1,2088.975646972656,1767.0557861328125,4,0
aaaalfoo-1,2065.8716674804687,1766.9812866210937,4,4
aaaalfop-1,2046.6642822265624,1769.1150024414062,4,0
aaaalfpa-1,2070.401611328125,1771.3421020507812,5,1
aaaalfpb-1,2026.68720703125,1769.7720092773436,1,0
aaaalfpc-1,2011.9319458007812,1772.5540161132812,5,0
aaaalfpd-1,2005.937951660156,1767.4127197265625,4,4
aaaalfpe-1,2016.8211059570312,1769.0847045898438,1,0
aaaalfpf-1,2056.4010986328126,1770.6276123046875,5,0
aaaalfpg-1,2034.419384765625,1774.4739868164063,5,0
aaaalfph-1,2024.6331787109375,1778.461474609375,1,0
aaaalfpi-1,2089.75986328125,1776.4987548828124,1,0
aaaalfpj-1,2096.8995727539063,1776.9218872070312,5,1
aaaalfpk-1,2047.592517089844,1778.1701171875,5,0
aaaalfpl-1,2077.993505859375,1778.5432373046874,5,0
aaaalfpm-1,2066.848876953125,1780.0458862304688,1,0
aaaalfpn-1,2013.5134521484376,1779.508203125,5,0
aaaalfpo-1,2001.986572265625,1781.9874389648437,2,1
aaaalfpp-1,2056.9856811523437,1780.237841796875,1,0
aaaalgaa-1,2035.8118408203125,1782.8303833007812,2,1
aaaalgab-1,2104.3289794921875,1783.81298828125,5,1
aaaalgac-1,2015.663146972656,1785.7657470703125,5,0
aaaalgad-1,2086.18056640625,1786.626123046875,1,0
aaaalgae-1,2097.8155639648435,1788.11611328125,5,5
aaaalgaf-1,2077.487158203125,1789.1678222656249,2,1
aaaalgag-1,2059.54833984375,1789.4336547851562,5,0
aaaalgah-1,2092.0145629882813,1791.6852416992188,1,0
aaaalgai-1,2039.17490234375,1791.3281005859374,5,1
aaaalgaj-1,2023.2484008789063,1790.6964111328125,1,0
aaaalgak-1,2104.3630126953126,1792.01083984375,1,0
aaaalgal-1,2050.001818847656,1792.1141845703123,2,1
aaaalgam-1,2112.700732421875,1757.63896484375,1,0
aaaalgan-1,2116.678466796875,1763.4957885742188,1,0
aaaalgao-1,2125.249230957031,1766.5386474609377,5,0
aaaalgap-1,2111.6376098632813,1771.2783935546877,2,1
aaaalgba-1,2123.8605102539063,1777.0630004882812,5,5
aaaalgbb-1,2110.7153930664062,1779.6831420898436,2,1
aaaalgbc-1,2136.663427734375,1766.72001953125,4,4
aaaalgbd-1,2135.516467285156,1781.482336425781,0,2
aaaalgbe-1,2144.170861816406,1786.8338500976563,0,2
aaaalgbf-1,2125.010998535156,1789.908251953125,0,2
aaaalgbg-1,2115.5719726562497,1791.3139892578124,5,5
aaaalgbh-1,2135.6353759765625,1791.7823608398437,0,2
aaaalgbi-1,2147.8995727539063,1762.7169677734375,4,4
aaaalgbj-1,2146.742443847656,1774.908117675781,2,1
aaaalgbk-1,2156.666857910156,1767.0574462890625,1,0
aaaalgbl-1,2154.7506225585935,1787.064404296875,0,2
aaaalgbm-1,2154.4480590820312,1778.3739013671875,5,1
aaaalgbn-1,2160.999035644531,1780.154833984375,0,2
aaaalgbo-1,2162.2360595703126,1772.977978515625,5,1
aaaalgbp-1,2161.567639160156,1763.3268676757812,5,0
aaaalgca-1,2165.706823730469,1786.2540405273437,0,2
aaaalgcb-1,1993.3425537109376,2253.01796875,5,1
aaaalgcc-1,2072.4456787109375,2256.152136230469,2,1
aaaalgcd-1,2016.707177734375,2260.356066894531,2,1
aaaalgce-1,2001.2405395507812,2261.961853027344,2,1
aaaalgcf-1,2098.286633300781,2261.5656982421874,5,0
aaaalgcg-1,2064.6010253906247,2261.729016113281,2,1
aaaalgch-1,2026.26220703125,2262.9037841796876,2,1
aaaalgci-1,2036.79091796875,2264.0233520507813,2,1
aaaalgcj-1,2117.8839477539063,2261.493273925781,2,1
aaaalgck-1,2054.4267578125,2263.690490722656,2,1
aaaalgcl-1,2013.459704589844,2268.868103027344,5,0
aaaalgcm-1,2082.677014160156,2267.7184448242188,2,1
aaaalgcn-1,2062.407751464844,2272.8296508789062,2,1
aaaalgco-1,2008.882238769531,2276.8233642578125,2,1
aaaalgcp-1,2045.4714599609376,2277.949780273437,2,1
aaaalgda-1,2075.938024902344,2277.7432983398435,2,1
aaaalgdb-1,2059.9407592773437,2283.79228515625,2,1
aaaalgdc-1,2106.9171630859373,2276.509387207031,2,1
aaaalgdd-1,1996.8768188476563,2281.087060546875,2,1
aaaalgde-1,2093.0965698242185,2280.51513671875,2,1
aaaalgdf-1,2109.414868164062,2299.096643066406,2,1
aaaalgdg-1,2119.73564453125,2298.352685546875,5,1
aaaalgdh-1,2059.1472045898436,2300.112451171875,2,1
aaaalgdi-1,2045.6800170898437,2304.6849365234375,2,1
aaaalgdj-1,2120.0373779296874,2303.8100341796876,2,1
aaaalgdk-1,2087.148645019531,2305.789978027344,5,1
aaaalgdl-1,2025.292053222656,2304.0659057617186,2,1
aaaalgdm-1,2099.27255859375,2311.121154785156,2,1
aaaalgdn-1,2003.437756347656,2307.172265625,2,1
aaaalgdo-1,2016.4741333007812,2306.6646728515625,2,1
aaaalgdp-1,2124.2890380859376,2311.0962524414062,1,0
aaaalgea-1,2052.707666015625,2311.9115966796876,2,1
aaaalgeb-1,2110.6958862304687,2311.9520629882813,4,4
aaaalgec-1,2069.0929931640626,2310.045166015625,5,0
aaaalged-1,2076.9401367187497,2307.246142578125,5,1
aaaalgee-1,2023.5839599609376,2314.5001953124997,2,1
aaaalgef-1,1992.340234375,2313.8523193359374,2,1
aaaalgeg-1,2125.6107299804685,2319.5435424804687,4,1
aaaalgeh-1,2081.4887573242186,2315.7482177734373,2,1
aaaalgei-1,2033.3016845703123,2316.725634765625,2,1
aaaalgej-1,2056.94521484375,2317.2097778320312,2,1
aaaalgek-1,2116.4655517578126,2324.596228027344,5,1
aaaalgel-1,2032.1987182617188,2323.907263183594,2,1
aaaalgem-1,2010.5203979492187,2325.8753784179685,2,1
aaaalgen-1,2056.6988891601563,2324.218957519531,2,1
aaaalgeo-1,1995.8821777343749,2325.244104003906,2,1
aaaalgep-1,1983.9047729492188,2326.2547241210937,2,1
aaaalgfa-1,2044.405017089844,2324.7466796875,2,1
aaaalgfb-1,2073.3324096679685,2327.5369873046875,2,1
aaaalgfc-1,2043.91630859375,2332.909875488281,2,1
aaaalgfd-1,2086.936767578125,2331.1806152343747,1,0
aaaalgfe-1,2025.5902587890623,2334.8881591796876,4,0
aaaalgff-1,2065.74736328125,2337.085168457031,4,4
aaaalgfg-1,1996.222717285156,2340.5260498046873,5,0
aaaalgfh-1,2059.0687622070313,2342.1330810546874,1,0
aaaalgfj-1,2050.865100097656,2344.906787109375,5,0
aaaalgfk-1,2010.880029296875,2347.7867431640625,2,1
aaaalgfl-1,2094.610424804687,2295.5816772460935,2,1
aaaalgfm-1,2094.411828613281,2346.216027832031,1,0
aaaalgfn-1,2039.9497802734377,2348.46865234375,2,1
aaaalgfo-1,2031.273181152344,2358.5561767578124,2,1
aaaalgfp-1,2093.6286499023436,2357.940258789062,4,4
aaaalgga-1,2081.504943847656,2357.976574707031,4,4
aaaalggb-1,2111.6091796875,2359.055676269531,4,4
aaaalggc-1,2069.7263427734374,2356.288818359375,4,4
aaaalggd-1,2051.985705566406,2360.380688476562,2,1
aaaalgge-1,2099.1810424804685,2367.092492675781,4,0
aaaalggf-1,2037.5464965820313,2293.8094604492185,2,1
aaaalggg-1,2074.111437988281,2291.459924316406,2,1
aaaalggh-1,2022.3280517578123,2287.712951660156,2,1
aaaalggi-1,2103.2384643554688,2288.765905761719,2,1
aaaalggj-1,2117.553369140625,2285.2106811523436,2,1
aaaalggk-1,2003.0941040039063,2294.346728515625,2,3
aaaalggl-1,2120.810803222656,2293.1833740234374,5,1
aaaalggm-1,2025.854638671875,2348.7452758789063,2,1
aaaalggn-1,1806.6884887695312,2477.376672363281,4,0
aaaalggo-1,1772.3925659179688,2478.695874023437,1,0
aaaalggp-1,1784.4550537109374,2478.861267089844,5,0
aaaalgha-1,1778.7779418945313,2479.87998046875,1,0
aaaalghb-1,1792.6462646484374,2478.9546508789062,1,5
aaaalghc-1,1843.54208984375,2481.47373046875,1,0
aaaalghd-1,1760.4684936523438,2482.7364868164063,2,1
aaaalghe-1,1806.5077392578123,2484.4850463867188,4,4
aaaalghf-1,1814.4692260742188,2484.0971923828124,4,4
aaaalghg-1,1831.6518432617188,2485.1939331054687,1,5
aaaalghh-1,1821.9631713867184,2488.4187866210937,2,1
aaaalghi-1,1793.083093261719,2487.0848510742185,2,3
aaaalghj-1,1829.1836059570312,2494.0828247070312,4,4
aaaalghk-1,1782.364501953125,2491.247900390625,2,3
aaaalghl-1,1766.184619140625,2496.0635986328125,1,0
aaaalghm-1,1794.7889038085937,2492.3151733398436,2,3
aaaalghn-1,1813.7470581054688,2494.7520751953125,1,0
aaaalgho-1,1803.6557983398436,2492.695556640625,5,5
aaaalghp-1,1801.637255859375,2500.0421630859373,2,3
aaaalgia-1,1781.1776977539062,2501.2636230468747,2,3
aaaalgib-1,1790.71923828125,2500.219799804687,2,3
aaaalgic-1,1798.4036865234375,2506.0577392578125,5,0
aaaalgid-1,1816.798425292969,2503.8233764648435,1,0
aaaalgie-1,1828.6517333984375,2506.0444580078124,4,4
aaaalgif-1,1789.4755737304688,2511.53916015625,1,5
aaaalgig-1,1830.66923828125,2518.06689453125,2,1
aaaalgih-1,1811.5091674804687,2513.9542724609373,1,5
aaaalgii-1,1757.8562377929686,2516.3183349609376,2,1
aaaalgij-1,1771.917138671875,2511.3272827148435,5,5
aaaalgik-1,1767.8510009765623,2519.839318847656,1,0
aaaalgil-1,1818.989831542969,2523.2567504882813,1,0
aaaalgim-1,1776.354736328125,2522.2230957031247,1,5
aaaalgin-1,1803.864978027344,2521.006823730469,1,5
aaaalgio-1,1765.2105224609377,2527.010986328125,1,5
aaaalgip-1,1784.9093139648437,2523.943225097656,4,4
aaaalgja-1,1838.572204589844,2488.532092285156,1,0
aaaalgjb-1,1843.7923583984375,2492.96865234375,1,5
aaaalgjc-1,1841.3660400390625,2501.4974975585938,1,0
aaaalgjd-1,1845.20556640625,2512.093029785156,1,0
aaaalgje-1,1854.3320678710936,2475.2574829101563,3,4
aaaalgjf-1,1852.609033203125,2497.995812988281,1,5
aaaalgjg-1,1856.175256347656,2505.2029663085937,5,5
aaaalgjh-1,1858.6121582031249,2487.8414672851563,1,5
aaaalgji-1,1856.8303955078125,2518.1403564453126,1,0
aaaalgjj-1,1860.903381347656,2501.9405517578125,5,5
aaaalgjk-1,1860.049230957031,2464.360217285156,3,4
aaaalgjm-1,1865.2648193359375,2506.59853515625,2,1
aaaalgjn-1,1868.8136108398437,2473.7934326171876,4,4
aaaalgjo-1,1866.5688720703124,2490.675146484375,1,0
aaaalgjp-1,1868.9256713867187,2511.2538208007813,1,0
aaaalgka-1,1870.727978515625,2463.1020263671876,1,5
aaaalgkb-1,1871.034899902344,2502.46142578125,1,0
aaaalgkc-1,1873.725390625,2524.499584960937,1,0
aaaalgkd-1,1874.0721557617187,2486.589709472656,4,4
aaaalgke-1,1875.4465576171872,2461.571569824219,1,5
aaaalgkf-1,1874.933984375,2511.203186035156,1,0
aaaalgkg-1,1878.705651855469,2504.274523925781,4,4
aaaalgkh-1,1879.186474609375,2497.172790527344,4,4
aaaalgki-1,1881.8431396484375,2464.3168457031247,5,1
aaaalgkj-1,1884.18271484375,2511.8923583984374,1,0
aaaalgkk-1,1886.8869018554688,2466.2675292968747,1,0
aaaalgkl-1,1885.6222778320312,2479.439208984375,1,0
aaaalgkm-1,1889.4889892578124,2493.7570190429688,3,4
aaaalgkn-1,1890.9291748046871,2472.413427734375,1,0
aaaalgko-1,1897.77275390625,2504.925305175781,4,4
aaaalgkp-1,1894.8307495117188,2461.5035034179687,1,5
aaaalgla-1,1897.8015991210937,2484.0548583984373,4,5
aaaalglb-1,1900.4524536132812,2518.756066894531,4,0
aaaalgld-1,1897.9406372070312,2473.144519042969,1,5
aaaalgle-1,1902.8044799804688,2461.0865966796873,1,5
aaaalglf-1,1906.215478515625,2474.7378540039062,4,0
aaaalglg-1,1910.4959838867187,2490.1976440429685,4,0
aaaalglh-1,1921.379553222656,2469.465197753906,5,1
aaaalglj-1,1924.3472900390625,2497.0621826171873,5,0
aaaalglk-1,1923.383984375,2483.7122436523437,2,1
aaaalgll-1,1931.9335815429688,2475.5700073242188,5,1
aaaalglm-1,1939.3028076171877,2483.6091064453126,5,0
aaaalgln-1,1948.281970214844,2477.560534667969,2,1
aaaalglo-1,1944.5756713867188,2500.0944580078126,4,4
aaaalglp-1,1950.365673828125,2467.80068359375,4,4
aaaalgma-1,1965.565026855469,2488.65390625,2,1
aaaalgmb-1,1967.7001953125,2500.62529296875,2,1
aaaalgmc-1,1967.5030517578125,2508.1787963867187,5,0
aaaalgmd-1,1957.3408203125,2509.740795898437,1,0
aaaalgme-1,1976.8854248046875,2514.396496582031,4,4
aaaalgmg-1,1950.2944946289065,2517.481066894531,5,0
aaaalgmh-1,1965.1979248046875,2519.272998046875,1,0
aaaalgmi-1,1973.4576171875,2521.587255859375,4,0
aaaalgmj-1,1977.443444824219,2473.3070068359375,4,0
aaaalgmk-1,1985.083898925781,2507.8681396484376,1,0
aaaalgml-1,1978.3720947265624,2497.7027954101563,1,0
aaaalgmm-1,1957.807531738281,2528.893603515625,5,1
aaaalgmn-1,1849.4138549804688,2420.0695312499997,3,4
aaaalgmo-1,1850.412023925781,2429.7108886718747,1,0
aaaalgmp-1,1851.4307373046877,2391.9967041015625,4,0
aaaalgna-1,1854.6107666015623,2400.4994018554685,4,0
aaaalgnb-1,1852.4838989257812,2409.676123046875,4,0
aaaalgnc-1,1853.045654296875,2444.431494140625,4,4
aaaalgnd-1,1859.4187866210937,2407.7173461914062,4,4
aaaalgne-1,1856.932702636719,2434.709619140625,4,4
aaaalgnf-1,1858.1130737304688,2388.158837890625,1,0
aaaalgng-1,1861.3045166015625,2429.386328125,4,0
aaaalgnh-1,1863.0949951171872,2387.6261352539063,4,4
aaaalgni-1,1863.5081665039063,2454.1656127929687,1,0
aaaalgnj-1,1866.8816040039064,2425.9635009765625,3,4
aaaalgnk-1,1865.4781494140625,2442.3774658203124,4,4
aaaalgnm-1,1869.4328491210936,2390.0788085937497,3,4
aaaalgnn-1,1872.6224243164063,2417.992260742187,4,0
aaaalgno-1,1872.6228393554688,2443.941748046875,1,0
aaaalgnp-1,1876.0608154296872,2448.2662475585935,1,0
aaaalgoa-1,1878.3875244140625,2393.73447265625,4,1
aaaalgob-1,1878.387109375,2452.701977539062,1,5
aaaalgoc-1,1884.8586059570312,2455.1980224609374,5,5
aaaalgod-1,1880.5799682617187,2433.542736816406,1,0
aaaalgoe-1,1881.6258666992187,2424.0462280273437,3,4
aaaalgof-1,1886.0236206054688,2444.1820556640623,1,5
aaaalgog-1,1883.6377685546877,2404.9656372070312,1,0
aaaalgoh-1,1885.556701660156,2414.032995605469,1,0
aaaalgoi-1,1891.7941162109375,2386.7916992187497,1,0
aaaalgoj-1,1895.3130249023436,2418.30810546875,1,0
aaaalgok-1,1892.7721557617188,2394.5564575195312,1,0
aaaalgol-1,1895.2051147460936,2427.381066894531,5,5
aaaalgom-1,1896.8420288085936,2408.2106201171873,4,4
aaaalgon-1,1899.329150390625,2440.694482421875,5,5
aaaalgoo-1,1903.806384277344,2430.0962524414062,1,5
aaaalgop-1,1900.6564453125,2397.028845214844,1,0
aaaalgpa-1,1904.3401245117184,2384.05078125,1,0
aaaalgpb-1,1904.7931396484375,2404.0479858398435,1,5
aaaalgpc-1,1907.3508178710936,2392.125988769531,1,0
aaaalgpd-1,1906.0453125,2452.7171264648437,1,5
aaaalgpe-1,1908.194592285156,2421.777624511719,1,5
aaaalgpf-1,1910.8471069335935,2404.3366455078126,1,5
aaaalgpg-1,1912.0104614257812,2414.4013427734376,1,5
aaaalgph-1,1913.6834838867187,2400.025634765625,1,5
aaaalgpi-1,1913.543615722656,2392.172265625,1,5
aaaalgpj-1,1914.056396484375,2452.237756347656,1,0
aaaalgpl-1,1919.5965454101563,2409.5827392578126,1,5
aaaalgpm-1,1915.0140991210935,2436.115979003906,1,0
aaaalgpn-1,1917.872265625,2427.0052490234375,1,5
aaaalgpo-1,1923.564111328125,2399.6774169921873,1,5
aaaalgpp-1,1925.9976928710937,2454.8155639648435,5,0
aaaalhaa-1,1922.5335693359375,2392.1677001953126,1,5
aaaalhab-1,1923.1835205078123,2387.4902099609376,1,5
aaaalhac-1,1923.275451660156,2441.6389038085936,4,4
aaaalhad-1,1927.296142578125,2420.1791015625,5,5
aaaalhae-1,1926.6401733398436,2429.4151733398435,1,5
aaaalhaf-1,1930.0032348632812,2384.851806640625,5,0
aaaalhag-1,1931.9744628906249,2409.9552368164063,4,4
aaaalhah-1,1933.2278808593749,2429.4956909179687,1,0
aaaalhai-1,1939.0272216796875,2386.68544921875,1,0
aaaalhaj-1,1942.9271362304687,2396.0651245117188,2,1
aaaalhak-1,1938.762634277344,2444.438757324219,4,1
aaaalhal-1,1944.0301025390625,2428.676611328125,4,4
aaaalham-1,1950.5304443359375,2409.7802978515624,4,4
aaaalhao-1,1961.6526611328125,2431.4505249023437,3,4
aaaalhap-1,1972.389306640625,2444.454736328125,4,0
aaaalhba-1,1954.46875,2444.8058593749997,3,4
aaaalhbb-1,1966.371032714844,2454.8083007812497,3,4
aaaalhbc-1,1958.2258911132812,2461.5539306640626,3,4
aaaalhbd-1,1980.8011108398437,2438.1150146484374,4,0
aaaalhbe-1,1979.9104370117184,2404.3177612304685,3,4
aaaalhbf-1,1976.8156982421872,2385.648266601562,5,0
aaaalhbg-1,1866.6661987304688,2206.9878540039062,2,1
aaaalhbh-1,1945.2212646484377,2214.8156982421874,2,1
aaaalhbi-1,1874.7036376953124,2214.360607910156,2,1
aaaalhbj-1,1917.6178466796875,2213.6612670898435,2,1
aaaalhbk-1,1856.55439453125,2219.375109863281,5,1
aaaalhbl-1,1937.1122314453123,2220.076525878906,2,3
aaaalhbm-1,1926.7327270507812,2218.9594482421876,2,3
aaaalhbn-1,1932.7368896484377,2222.7396240234375,2,3
aaaalhbo-1,1866.79423828125,2224.5072753906247,2,1
aaaalhbp-1,1920.3950805664065,2223.2237670898435,2,3
aaaalhca-1,1945.1272583007812,2225.853039550781,2,1
aaaalhcb-1,1918.4136840820313,2229.8251708984376,2,3
aaaalhcc-1,1944.080529785156,2237.894152832031,2,1
aaaalhcd-1,1883.177490234375,2228.42275390625,4,1
aaaalhce-1,1874.7009399414064,2235.9918212890625,2,1
aaaalhcf-1,1865.4208740234376,2238.4687744140624,2,1
aaaalhcg-1,1889.4734252929688,2240.6246948242188,2,1
aaaalhch-1,1921.1921630859376,2245.9513061523435,2,1
aaaalhci-1,1905.6694946289065,2245.352819824219,2,1
aaaalhcj-1,1895.0706420898437,2256.687121582031,2,1
aaaalhck-1,1852.4077392578124,2247.6357421875,2,1
aaaalhcl-1,1865.956689453125,2250.153369140625,2,1
aaaalhcm-1,1877.0867919921875,2253.307666015625,2,1
aaaalhco-1,1858.489514160156,2259.0875,2,1
aaaalhcp-1,1870.5677734375,2262.19365234375,2,1
aaaalhda-1,1855.1853881835937,2265.718786621094,2,1
aaaalhdb-1,1879.6905395507813,2271.076525878906,2,1
aaaalhdc-1,1855.8992553710937,2273.6549560546873,2,1
aaaalhdd-1,1939.3959838867188,2269.869177246094,2,1
aaaalhde-1,1925.8939331054687,2274.1241577148435,2,1
aaaalhdf-1,1949.057678222656,2274.409497070312,2,1
aaaalhdg-1,1848.648522949219,2282.334045410156,4,4
aaaalhdh-1,1863.0574340820312,2288.800146484375,2,1
aaaalhdi-1,1915.636657714844,2278.380383300781,5,1
aaaalhdj-1,1872.6384033203124,2282.5953125,2,1
aaaalhdk-1,1935.6703857421871,2286.14970703125,2,1
aaaalhdl-1,1948.5888916015624,2287.9657104492185,2,1
aaaalhdm-1,1912.3644897460936,2291.703137207031,2,1
aaaalhdn-1,1903.5048583984376,2286.296630859375,2,1
aaaalhdo-1,1882.9984008789063,2289.948974609375,4,0
aaaalhdp-1,1892.5710693359376,2291.758337402344,2,1
aaaalhea-1,1923.032861328125,2298.324255371094,2,1
aaaalheb-1,1938.3897216796877,2297.212158203125,2,1
aaaalhec-1,1902.1501708984376,2305.989196777344,4,4
aaaalhed-1,1882.9942504882813,2310.8009521484373,2,1
aaaalhee-1,1862.8494995117187,2307.164172363281,2,1
aaaalheg-1,1853.9954711914063,2316.295031738281,2,1
aaaalheh-1,1942.979431152344,2311.180712890625,2,3
aaaalhei-1,1869.1738647460936,2323.857043457031,5,0
aaaalhej-1,1926.4363891601563,2326.4421142578126,2,1
aaaalhek-1,1931.8478759765624,2319.3231567382813,2,1
aaaalhel-1,1941.5114379882812,2327.6237304687497,2,1
aaaalhem-1,1854.953173828125,2329.06640625,5,0
aaaalhen-1,1857.239208984375,2322.7885253906247,5,1
aaaalheo-1,1949.5907958984376,2324.485205078125,2,1
aaaalhep-1,1955.484765625,2296.941552734375,2,1
aaaalhfa-1,1948.7493041992184,2300.7835693359375,2,3
aaaalhfb-1,1956.4495239257812,2225.462902832031,2,1
aaaalhfc-1,1951.4800537109377,2217.5400146484376,2,1
aaaalhfd-1,1978.3011230468749,2250.8581054687497,2,1
aaaalhfe-1,1968.2235595703123,2315.4589355468747,2,3
aaaalhff-1,1965.2454467773437,2299.5583740234374,2,3
aaaalhfg-1,1962.7228393554688,2281.8893310546873,2,1
aaaalhfh-1,1960.424560546875,2253.0702636718747,5,0
aaaalhfi-1,1971.391345214844,2236.4811523437497,2,1
aaaalhfj-1,1962.27978515625,2231.801379394531,2,1
aaaalhfk-1,1967.9197509765625,2220.973010253906,2,1
aaaalhfl-1,1962.7319702148436,2210.46484375,2,1
aaaalhfm-1,1981.3091186523436,2227.850830078125,2,1
aaaalhfn-1,1980.672033691406,2268.303857421875,5,0
aaaalhfo-1,1981.7693969726563,2281.992883300781,2,1
aaaalhfp-1,1983.997326660156,2295.543908691406,2,3
aaaalhga-1,1889.3553466796875,2093.277941894531,0,2
aaaalhgb-1,1900.0411499023437,2084.6947265625,4,1
aaaalhgc-1,1886.2296875,2083.1781738281247,2,1
aaaalhgd-1,1898.8205200195312,2098.5425048828124,0,2
aaaalhgf-1,1892.25439453125,2109.78466796875,0,2
aaaalhgg-1,1906.9480224609376,2092.017053222656,4,4
aaaalhgh-1,1883.1469848632812,2113.5795776367186,0,2
aaaalhgi-1,1876.4316528320312,2096.5552978515625,0,2
aaaalhgj-1,1874.6739624023437,2087.656237792969,0,2
aaaalhgk-1,1896.7779052734377,2074.883618164062,4,1
aaaalhgl-1,1873.2234008789064,2110.867919921875,0,2
aaaalhgm-1,1904.5198364257812,2076.3354248046876,4,4
aaaalhgn-1,1881.5100708007812,2075.0768188476563,2,1
aaaalhgo-1,1902.1956176757812,2110.9449096679687,0,2
aaaalhgp-1,1919.5950927734375,2089.0634277343747,2,1
aaaalhha-1,1904.918688964844,2068.993798828125,2,1
aaaalhhb-1,1914.5421997070312,2101.7297973632812,0,2
aaaalhhc-1,1914.7775268554688,2079.7238037109373,4,4
aaaalhhd-1,1861.909436035156,2102.225354003906,0,2
aaaalhhe-1,1912.2478637695312,2068.703894042969,2,1
aaaalhhf-1,1866.046337890625,2082.5919311523435,0,2
aaaalhhg-1,1885.4041748046875,2065.2192260742186,2,1
aaaalhhh-1,1867.881640625,2075.2249877929685,0,2
aaaalhhi-1,1900.744226074219,2061.731237792969,5,0
aaaalhhj-1,1915.724853515625,2111.563525390625,0,2
aaaalhhk-1,1872.0855712890625,2067.2448242187497,0,2
aaaalhhl-1,1856.2041015625,2093.0895141601563,0,2
aaaalhhm-1,1892.715295410156,2057.9514770507812,2,1
aaaalhhn-1,1902.4388305664063,2124.182165527344,0,2
aaaalhho-1,1921.1902954101563,2068.7269287109375,4,4
