barcode,x,y,original_cluster,mclust_seed_141,mclust_seed_549,mclust_seed_75,mclust_seed_492,mclust_seed_676,mclust_seed_179,mclust_seed_587,mclust_seed_592,mclust_seed_601,mclust_seed_916,mclust_seed_518,mclust_seed_339,mclust_seed_921,mclust_seed_423,mclust_seed_330,mclust_seed_388,mclust_seed_273,mclust_seed_286,mclust_seed_61,mclust_seed_807,mclust_seed_283,mclust_seed_127,mclust_seed_165,mclust_seed_952,mclust_seed_311,mclust_seed_597,mclust_seed_473,mclust_seed_594,mclust_seed_605,mclust_seed_101
507,287.190271194105,565.470512255531,4,1,1,3,3,1,3,3,9,2,1,5,1,10,4,1,9,1,4,3,1,8,6,1,1,3,9,3,9,9,6
508,306.46362461589,565.470512255531,4,1,1,3,3,1,3,3,3,2,4,5,1,10,4,1,9,1,9,3,3,8,6,1,1,3,9,3,9,9,6
509,364.283684881247,565.470512255531,3,3,1,3,3,1,3,3,3,2,4,6,5,4,4,4,3,10,9,4,3,4,6,4,3,3,9,5,9,9,8
510,383.557038303032,565.470512255531,3,3,1,3,10,7,10,3,3,2,4,6,5,4,4,4,3,10,9,4,3,4,3,4,3,3,9,5,9,9,8
511,441.377098568389,565.470512255531,8,10,10,9,10,7,10,10,10,3,10,10,10,4,9,10,7,10,9,4,9,10,3,10,3,3,9,5,9,9,10
512,460.650451990174,565.470512255531,8,10,10,9,10,7,10,10,10,3,10,10,10,4,9,10,7,10,9,4,9,10,3,10,3,3,9,5,9,9,10
513,672.657339629815,565.470512255531,10,1,1,6,2,6,5,7,6,6,3,3,3,3,4,2,6,2,8,7,2,6,6,1,6,3,9,2,9,9,7
514,691.930693051601,565.470512255531,10,1,1,6,3,6,5,7,6,2,1,3,1,3,4,1,6,2,8,7,1,6,6,1,6,3,9,2,9,9,7
515,788.297460160528,565.470512255531,6,1,1,3,3,1,1,3,1,2,1,1,1,10,4,1,3,1,1,1,1,1,6,1,1,3,1,1,9,9,8
516,807.570813582314,565.470512255531,6,1,1,3,3,1,3,3,3,2,1,6,1,4,4,1,3,4,5,4,1,4,6,1,1,3,1,5,9,9,8
517,826.844167004099,565.470512255531,6,1,1,3,3,1,3,3,3,2,1,6,5,4,4,1,3,4,3,4,3,4,3,4,1,3,1,5,9,9,8
518,846.117520425885,565.470512255531,6,1,1,3,3,1,3,3,3,2,1,6,5,4,4,1,3,4,3,4,3,4,3,4,1,3,1,5,9,9,8
519,865.39087384767,565.470512255531,6,1,1,3,3,1,3,3,3,2,1,6,5,4,4,1,3,4,3,4,3,4,3,4,1,3,1,5,9,9,8
520,884.664227269456,565.470512255531,8,3,1,3,3,1,3,3,3,2,1,6,5,4,4,1,3,4,3,4,3,4,3,4,1,3,1,5,9,9,8
521,903.937580691241,565.470512255531,8,3,1,3,3,1,3,3,3,2,1,6,5,4,4,4,3,4,3,4,3,4,3,4,3,3,1,5,9,9,8
522,942.484287534812,565.470512255531,8,3,1,3,10,1,10,3,3,2,1,6,5,4,4,4,3,10,10,4,3,4,3,4,3,10,10,5,9,9,8
523,961.757640956598,565.470512255531,8,3,1,3,10,1,10,3,3,2,2,6,5,4,4,4,3,10,10,4,3,4,3,4,3,10,10,10,9,9,8
524,981.030994378384,565.470512255531,8,3,1,3,10,1,10,3,3,2,2,6,5,4,4,4,3,10,10,4,3,4,3,4,3,10,10,10,9,9,8
525,287.190271194105,584.743865677316,4,1,1,3,3,1,3,3,3,2,4,5,1,10,3,1,10,1,9,3,1,3,6,1,1,3,9,3,9,9,6
526,364.283684881247,584.743865677316,3,1,1,3,3,1,3,3,3,2,4,6,5,4,4,4,3,10,9,4,3,4,6,4,3,3,9,5,9,9,8
527,422.103745146603,584.743865677316,8,3,10,3,10,7,10,10,10,2,4,10,5,4,4,4,3,10,9,4,3,4,3,4,3,3,9,5,9,9,8
528,441.377098568389,584.743865677316,8,3,10,9,10,7,10,10,10,2,4,10,5,4,4,4,3,10,9,4,3,4,3,4,3,3,9,5,9,9,10
529,460.650451990174,584.743865677316,8,3,10,3,10,7,10,10,10,2,10,10,5,4,4,4,3,10,9,4,3,4,3,4,3,3,9,5,9,9,8
530,672.657339629815,584.743865677316,10,1,1,6,5,6,5,7,6,6,3,3,3,3,4,2,6,2,8,7,2,6,6,1,6,3,9,2,7,9,7
531,691.930693051601,584.743865677316,10,1,1,6,3,6,5,7,6,2,1,3,3,3,4,1,6,2,8,7,2,6,6,1,6,3,9,2,9,9,7
532,769.024106738743,584.743865677316,4,1,1,3,3,1,3,3,3,2,1,6,1,4,4,1,3,4,5,3,1,3,6,1,1,3,1,1,9,9,8
533,788.297460160528,584.743865677316,4,1,1,3,3,1,3,3,3,2,1,6,1,4,4,1,3,4,5,4,3,4,6,1,1,3,1,5,9,9,8
534,807.570813582314,584.743865677316,4,1,1,3,3,1,3,3,3,2,1,6,5,4,4,1,3,4,5,4,3,4,3,4,1,3,1,5,9,9,8
535,826.844167004099,584.743865677316,6,1,1,3,3,1,3,3,3,2,1,6,5,4,4,1,3,4,3,4,3,4,3,4,1,3,1,5,9,9,8
536,846.117520425885,584.743865677316,6,1,1,3,3,1,3,3,3,2,1,6,5,4,4,1,3,4,3,4,3,4,3,4,1,3,1,5,9,9,8
537,865.39087384767,584.743865677316,6,1,1,3,3,1,3,3,3,2,1,6,5,4,4,1,3,4,3,4,3,4,3,4,1,3,1,5,9,9,8
538,884.664227269456,584.743865677316,8,3,1,3,3,1,3,3,3,2,1,6,5,4,4,1,3,4,3,4,3,4,3,4,3,3,1,5,9,9,8
539,903.937580691241,584.743865677316,8,3,1,3,3,1,3,3,3,2,1,6,5,4,4,4,3,4,3,4,3,4,3,4,3,10,10,5,9,9,8
540,923.210934113027,584.743865677316,8,3,1,3,10,1,10,3,3,2,1,6,5,4,4,4,3,10,10,4,3,4,3,4,3,10,10,10,9,9,8
541,961.757640956598,584.743865677316,8,3,1,3,10,1,10,10,3,2,10,6,5,4,4,4,3,10,10,4,3,4,3,4,3,10,10,10,9,9,8
542,981.030994378384,584.743865677316,8,10,1,3,10,1,10,10,3,3,10,6,5,4,9,4,3,10,10,9,3,10,3,4,3,10,10,10,9,9,10
543,267.916917772319,604.017219099102,4,1,1,3,3,1,3,3,3,2,4,5,1,10,3,1,10,1,9,3,1,3,6,1,1,3,9,4,9,9,6
544,287.190271194105,604.017219099102,4,1,1,3,3,1,3,3,3,2,4,5,1,10,3,1,10,1,9,3,1,3,6,1,1,3,9,4,9,9,6
545,345.010331459461,604.017219099102,5,1,1,3,3,1,3,3,3,2,4,5,1,10,4,1,10,1,9,3,1,3,6,1,1,3,9,5,9,9,6
546,402.830391724818,604.017219099102,8,3,1,3,10,7,10,10,3,2,4,10,5,4,4,4,3,10,9,4,3,4,3,4,3,3,9,5,9,9,8
547,422.103745146603,604.017219099102,8,3,1,3,10,7,10,10,3,2,4,10,5,4,4,4,3,10,9,4,3,4,3,4,3,3,9,5,9,9,8
548,441.377098568389,604.017219099102,8,3,1,3,10,7,10,10,3,2,4,6,5,4,4,4,3,10,9,4,3,4,3,4,3,3,9,5,9,9,8
549,518.470512255531,604.017219099102,1,3,2,3,2,3,2,2,2,2,2,6,3,3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2
550,537.743865677316,604.017219099102,1,3,2,6,2,3,2,2,2,2,2,6,3,3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2
551,557.017219099102,604.017219099102,1,3,2,6,2,3,2,2,2,2,2,3,3,3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2
552,576.290572520888,604.017219099102,1,3,2,6,2,6,2,2,6,6,3,3,3,3,2,2,6,2,8,7,3,2,2,2,6,2,2,2,7,2,7
553,595.563925942673,604.017219099102,2,3,2,6,5,6,6,7,6,6,3,3,3,3,2,2,6,2,8,7,2,6,2,2,6,2,2,2,7,2,7
554,614.837279364459,604.017219099102,2,3,2,6,5,6,6,7,6,6,3,3,3,3,2,2,6,2,8,7,2,6,2,2,6,3,2,2,7,2,7
555,634.110632786244,604.017219099102,2,3,2,6,5,6,6,7,6,6,3,3,3,3,2,2,6,2,8,7,2,6,2,2,6,3,2,2,7,2,7
556,653.38398620803,604.017219099102,2,3,2,6,5,6,6,7,6,6,3,3,3,3,2,2,6,2,8,7,2,6,6,7,6,3,2,2,7,9,7
557,672.657339629815,604.017219099102,2,1,2,6,5,6,5,7,6,6,3,3,3,3,4,2,6,2,8,7,2,6,6,1,6,3,2,2,7,9,7
558,691.930693051601,604.017219099102,2,1,1,6,5,6,5,7,6,6,3,3,3,3,4,2,6,2,8,7,2,6,6,1,6,3,9,2,9,9,7
559,749.750753316957,604.017219099102,4,1,1,3,3,1,3,3,3,2,1,6,1,4,4,1,6,4,5,3,3,3,6,1,1,3,9,2,9,9,8
560,769.024106738743,604.017219099102,4,1,1,3,3,1,3,3,3,2,1,6,5,4,4,1,3,4,5,3,3,4,6,1,1,3,9,5,9,9,8
561,788.297460160528,604.017219099102,4,1,1,3,3,1,3,3,3,2,1,6,5,4,4,1,3,4,5,3,3,4,6,4,1,3,1,5,9,9,8
562,884.664227269456,604.017219099102,8,3,1,3,3,1,10,3,3,2,1,6,5,4,4,1,3,4,3,4,3,4,3,4,3,3,10,5,9,9,8
563,903.937580691241,604.017219099102,8,3,1,3,10,1,10,10,3,3,1,6,5,4,4,4,3,10,10,4,3,4,3,4,3,10,10,10,9,9,8
564,923.210934113027,604.017219099102,8,10,1,9,10,10,10,10,3,3,10,6,5,4,4,4,3,10,10,4,3,10,3,4,3,10,10,10,9,9,8
565,961.757640956598,604.017219099102,5,10,10,9,10,10,10,10,10,3,10,10,5,9,9,4,3,10,10,9,9,10,3,10,9,10,10,10,10,9,10
566,981.030994378384,604.017219099102,5,10,10,9,10,1,10,10,10,3,10,10,5,9,9,4,3,10,10,9,9,10,3,10,9,10,10,10,10,6,10
567,1000.30434780017,604.017219099102,5,10,10,9,10,10,10,10,10,3,10,10,5,9,9,4,3,10,10,9,9,10,3,10,9,10,10,10,10,6,10
568,229.370210928748,623.290572520888,6,1,1,3,3,1,3,3,3,1,4,5,1,10,3,1,10,1,3,3,1,3,6,1,1,3,9,4,9,9,6
569,248.643564350534,623.290572520888,6,1,1,3,3,1,3,3,3,2,4,5,1,10,3,1,10,1,9,3,1,3,6,1,1,3,9,4,9,9,6
570,267.916917772319,623.290572520888,4,1,1,3,3,1,3,3,3,2,4,5,1,10,3,1,10,1,9,3,1,3,6,1,1,3,9,4,9,9,6
571,325.736978037676,623.290572520888,5,1,1,3,3,1,3,3,3,2,4,5,1,10,3,1,10,1,9,3,1,3,6,1,1,9,9,4,9,9,6
572,345.010331459461,623.290572520888,5,1,1,3,3,1,3,3,3,2,4,5,1,10,3,1,10,1,9,3,1,3,6,1,1,9,9,4,9,9,6
573,364.283684881247,623.290572520888,5,1,1,3,3,1,3,3,3,2,4,5,1,10,4,1,10,10,9,3,1,3,6,1,1,9,9,5,9,9,6
574,383.557038303032,623.290572520888,5,1,1,3,3,1,3,3,3,2,4,6,5,10,4,4,3,10,9,4,3,4,6,4,3,3,9,5,9,9,8
575,402.830391724818,623.290572520888,8,3,1,3,3,7,10,3,3,2,4,6,5,4,4,4,3,10,9,4,3,4,6,4,3,3,9,5,9,9,8
576,422.103745146603,623.290572520888,8,3,1,3,10,7,10,10,3,2,4,6,5,4,4,4,3,10,9,4,3,4,3,4,3,3,9,5,9,9,8
577,499.197158833745,623.290572520888,1,3,2,3,2,3,2,2,2,2,2,6,3,3,4,2,2,3,2,4,3,2,2,2,2,2,2,2,2,2,2
578,518.470512255531,623.290572520888,1,3,2,3,2,3,2,2,2,2,2,6,3,3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2
579,537.743865677316,623.290572520888,1,3,2,6,2,3,2,2,2,2,2,3,3,3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2
580,557.017219099102,623.290572520888,1,3,2,6,2,3,2,2,2,2,2,3,3,3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2
581,576.290572520888,623.290572520888,1,3,2,6,2,6,2,2,2,6,2,3,3,3,2,2,2,2,8,7,3,2,2,2,2,2,2,2,7,2,2
582,595.563925942673,623.290572520888,2,3,2,6,5,6,2,2,6,6,3,3,3,3,2,2,6,2,8,7,2,2,2,2,2,2,2,2,7,2,7
583,614.837279364459,623.290572520888,2,3,2,6,5,6,6,7,6,6,3,3,3,3,2,2,6,2,8,7,2,6,2,2,6,3,2,2,7,2,7
584,634.110632786244,623.290572520888,2,3,2,6,5,6,6,7,6,6,3,3,3,3,2,2,6,2,8,7,2,6,2,7,6,3,2,2,7,9,7
585,653.38398620803,623.290572520888,2,3,2,6,5,6,5,7,6,6,3,3,3,3,2,2,6,2,8,7,2,6,6,7,6,3,2,2,7,9,7
586,672.657339629815,623.290572520888,2,3,2,6,5,6,5,7,6,6,3,3,3,3,2,2,6,2,8,7,2,6,6,7,6,3,2,2,7,9,7
587,691.930693051601,623.290572520888,2,3,2,6,5,6,5,7,6,6,3,3,3,3,4,2,6,2,8,7,2,6,6,1,6,3,9,2,7,9,7
588,749.750753316957,623.290572520888,4,1,1,3,3,1,5,3,3,2,1,6,5,4,4,1,3,4,8,3,3,6,6,1,6,3,9,5,9,9,8
589,769.024106738743,623.290572520888,4,1,1,3,3,1,3,3,3,2,1,6,5,4,4,1,3,4,5,3,3,4,6,1,1,3,9,5,9,9,8
590,903.937580691241,623.290572520888,8,10,1,9,10,10,10,10,3,3,10,6,5,4,4,4,3,10,10,4,3,10,3,4,3,10,10,10,9,9,8
591,923.210934113027,623.290572520888,8,10,10,9,10,10,10,10,10,3,10,10,5,9,9,4,3,10,10,9,9,10,9,10,9,10,10,10,10,6,10
592,942.484287534812,623.290572520888,8,10,10,9,10,10,10,10,10,3,10,10,5,9,9,4,3,10,10,9,9,10,9,10,9,10,10,10,10,6,10
593,961.757640956598,623.290572520888,5,10,10,9,10,10,10,10,10,3,10,10,10,9,9,10,7,10,10,9,9,10,9,10,9,10,10,10,10,6,10
594,981.030994378384,623.290572520888,5,10,10,9,10,10,10,10,10,3,10,10,10,9,9,10,7,10,10,9,9,10,9,10,9,10,10,10,10,6,10
595,1000.30434780017,623.290572520888,5,10,10,9,10,10,10,10,10,3,10,10,10,9,9,10,7,10,10,9,9,10,9,10,9,10,10,10,10,6,10
596,190.823504085177,642.563925942673,6,9,8,3,3,1,3,4,3,8,4,8,1,10,3,1,10,1,3,10,1,4,10,4,1,3,4,4,9,9,8
597,210.096857506962,642.563925942673,6,1,1,3,3,1,3,4,3,8,4,5,1,10,3,1,10,1,3,3,1,3,6,1,1,3,9,4,9,9,6
598,229.370210928748,642.563925942673,6,1,1,3,3,1,3,3,3,1,4,5,1,10,3,1,10,1,3,3,1,3,6,1,1,3,9,4,9,9,6
599,248.643564350534,642.563925942673,6,1,1,3,3,1,3,3,3,2,4,5,1,10,3,1,10,1,9,3,1,3,6,1,1,3,9,4,9,9,6
600,325.736978037676,642.563925942673,5,1,1,3,3,1,3,3,3,2,4,5,1,10,3,1,10,1,9,3,1,3,6,1,1,9,9,4,9,9,6
601,345.010331459461,642.563925942673,5,1,1,3,3,1,3,3,3,2,4,5,1,10,3,1,10,1,9,3,1,3,6,1,1,9,9,4,9,9,6
602,364.283684881247,642.563925942673,5,1,1,3,3,1,3,3,3,2,4,5,1,10,4,4,10,10,9,3,1,3,6,1,1,9,9,4,9,9,6
603,383.557038303032,642.563925942673,5,1,1,3,3,1,3,3,3,2,4,6,5,10,4,4,3,10,9,4,3,4,6,4,1,9,9,5,9,9,6
604,460.650451990174,642.563925942673,10,3,2,3,2,3,2,2,8,2,2,6,5,3,4,3,2,3,9,4,3,2,2,5,2,2,2,3,9,3,2
605,479.92380541196,642.563925942673,10,3,2,3,2,3,2,2,8,2,6,6,8,3,4,2,2,3,2,4,3,2,2,5,2,2,2,3,9,3,2
606,499.197158833745,642.563925942673,1,3,2,3,2,3,2,2,8,2,6,6,3,3,4,2,2,3,2,4,3,2,2,5,2,2,2,3,9,3,2
607,518.470512255531,642.563925942673,1,3,2,3,2,3,2,2,2,2,2,6,3,3,2,2,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2
608,537.743865677316,642.563925942673,1,3,2,3,2,3,2,2,2,2,2,6,3,3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2
609,557.017219099102,642.563925942673,1,3,2,6,2,3,2,2,2,2,2,3,3,3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2
610,576.290572520888,642.563925942673,1,3,2,6,2,3,2,2,2,6,2,3,3,3,2,2,2,2,8,7,2,2,2,2,2,2,2,2,7,2,2
611,595.563925942673,642.563925942673,2,3,2,6,5,2,6,7,6,6,3,3,3,3,2,2,6,2,8,7,2,6,2,2,6,2,2,2,7,2,7
612,614.837279364459,642.563925942673,2,3,2,6,5,6,6,7,6,6,3,3,3,3,2,2,6,2,8,7,2,6,2,2,6,3,2,2,7,2,7
613,634.110632786244,642.563925942673,2,6,2,6,5,6,6,7,6,6,3,3,3,3,2,2,6,2,8,7,2,6,2,7,6,3,5,2,7,9,7
614,653.38398620803,642.563925942673,2,6,2,6,5,6,5,7,6,6,3,3,3,3,2,2,6,2,8,7,2,6,2,7,6,3,5,2,7,9,7
615,672.657339629815,642.563925942673,2,6,2,6,5,6,5,7,6,6,3,3,3,3,2,2,6,2,8,7,2,6,6,7,6,3,5,2,7,9,7
616,691.930693051601,642.563925942673,2,3,2,6,5,6,5,7,6,6,3,3,3,3,4,2,6,2,8,7,2,6,6,7,6,3,9,2,7,9,7
617,749.750753316957,642.563925942673,4,3,1,6,3,1,5,3,6,6,1,6,5,4,4,2,3,4,8,7,3,6,6,1,6,3,9,5,9,9,8
618,769.024106738743,642.563925942673,4,3,1,3,3,1,5,3,3,2,1,6,5,4,4,1,3,4,8,3,3,6,5,1,6,3,9,5,9,9,8
619,846.117520425885,642.563925942673,2,3,1,3,3,1,3,3,3,2,1,6,5,4,4,1,3,4,5,4,3,4,3,4,3,3,1,5,9,9,8
620,903.937580691241,642.563925942673,8,10,10,9,10,10,10,10,10,3,10,10,5,9,9,4,3,10,10,4,9,10,9,10,9,10,10,10,10,6,10
621,923.210934113027,642.563925942673,8,10,10,9,10,10,10,10,10,3,10,10,10,9,9,10,7,10,10,9,9,10,9,10,9,10,10,10,10,6,10
622,942.484287534812,642.563925942673,8,10,10,9,10,10,10,10,10,3,10,10,10,9,9,10,7,10,10,9,9,10,9,10,9,10,10,10,10,6,10
623,961.757640956598,642.563925942673,5,10,10,9,10,10,10,10,10,3,10,10,10,9,9,10,7,10,10,9,9,10,9,10,9,10,10,10,10,6,10
624,981.030994378384,642.563925942673,5,10,10,9,10,10,10,10,10,3,10,10,10,9,9,10,7,10,10,9,9,10,9,10,9,10,10,10,10,6,10
625,1000.30434780017,642.563925942673,5,10,10,9,10,10,10,10,10,3,10,10,10,9,9,10,7,10,10,9,9,10,9,10,9,10,10,10,10,6,10
626,152.276797241606,661.837279364459,8,9,8,10,4,7,7,4,3,8,4,8,4,4,3,4,3,5,3,10,5,4,10,4,10,3,4,5,5,4,8
627,171.550150663391,661.837279364459,8,9,8,10,3,1,7,4,3,8,4,8,4,10,3,1,3,1,3,10,5,4,10,4,10,3,4,5,5,4,8
628,190.823504085177,661.837279364459,6,9,8,10,3,1,3,4,3,8,4,8,4,10,3,1,10,1,3,10,5,4,10,4,10,3,4,4,5,4,8
629,210.096857506962,661.837279364459,6,1,1,3,3,1,3,4,3,8,4,5,1,10,3,1,10,1,3,10,1,3,6,1,1,3,9,4,9,9,8
630,229.370210928748,661.837279364459,6,1,1,3,3,1,3,3,3,2,4,5,1,10,3,1,10,1,3,3,1,3,6,1,1,3,9,4,9,9,6
631,306.46362461589,661.837279364459,5,1,1,3,3,1,3,3,3,2,4,5,1,10,3,1,10,1,9,3,1,3,6,1,1,9,9,4,9,9,6
632,325.736978037676,661.837279364459,5,1,1,3,3,1,3,3,3,2,4,5,1,10,3,1,10,1,9,3,1,3,6,1,1,9,9,4,9,9,6
633,345.010331459461,661.837279364459,5,1,1,3,3,1,3,3,3,2,4,5,1,10,3,1,10,1,9,3,1,3,6,1,1,9,9,4,9,9,6
634,364.283684881247,661.837279364459,5,1,1,3,3,1,3,3,3,2,4,5,1,10,3,8,10,10,9,3,1,3,6,1,1,9,9,4,9,9,6
635,460.650451990174,661.837279364459,10,3,9,7,2,3,2,9,8,2,6,6,8,5,4,3,9,3,4,8,3,9,8,5,2,2,2,3,4,3,2
636,479.92380541196,661.837279364459,10,3,2,7,2,3,2,2,8,2,6,6,3,5,4,3,2,3,2,8,3,9,2,5,2,2,2,3,4,3,2
637,499.197158833745,661.837279364459,10,3,2,7,9,3,2,9,8,2,6,6,8,5,5,3,2,3,2,8,3,2,2,5,2,2,2,3,4,3,2
638,614.837279364459,661.837279364459,7,6,2,6,5,5,6,7,6,6,3,3,3,3,2,6,6,2,8,7,6,6,2,7,6,3,5,2,7,2,7
639,634.110632786244,661.837279364459,7,6,2,6,5,5,5,7,6,6,3,3,7,3,8,6,6,2,8,7,6,6,2,7,6,3,5,2,7,7,7
640,653.38398620803,661.837279364459,7,6,2,6,5,6,5,7,6,6,3,3,7,3,8,6,6,2,8,7,6,6,7,7,6,3,5,2,7,7,7
641,672.657339629815,661.837279364459,7,6,2,6,5,6,5,7,6,6,3,3,7,3,8,6,6,2,8,7,6,6,7,7,6,3,5,2,7,7,7
642,691.930693051601,661.837279364459,7,6,2,6,5,5,5,7,6,6,3,3,7,7,8,6,6,6,8,7,6,6,7,3,6,3,5,2,7,7,7
643,749.750753316957,661.837279364459,4,3,1,6,5,6,5,7,6,6,3,6,3,3,4,2,6,4,8,7,3,6,5,1,6,3,9,5,7,9,8
644,769.024106738743,661.837279364459,4,3,1,6,3,6,5,7,6,6,1,6,5,4,4,2,3,4,8,7,3,6,5,1,6,3,9,5,9,9,8
645,788.297460160528,661.837279364459,2,3,1,3,3,6,5,3,3,6,1,6,5,4,4,1,6,4,8,7,3,6,5,1,6,3,9,5,9,9,8
646,826.844167004099,661.837279364459,2,3,1,3,3,1,3,3,3,2,1,6,5,4,4,4,3,4,5,4,3,4,5,4,3,3,9,5,9,9,8
647,846.117520425885,661.837279364459,2,3,1,3,10,1,10,3,3,2,10,6,5,4,4,4,3,4,9,4,3,4,3,4,3,3,9,5,9,9,8
648,903.937580691241,661.837279364459,5,10,10,9,10,10,10,10,10,3,10,10,10,9,9,10,7,10,10,9,9,10,9,10,9,10,10,10,10,6,10
649,923.210934113027,661.837279364459,5,10,10,9,10,10,10,10,10,3,10,10,10,9,9,10,7,10,10,9,9,10,9,10,9,10,10,10,10,6,10
650,942.484287534812,661.837279364459,5,10,10,9,10,10,10,10,10,3,10,10,10,9,9,10,7,10,10,9,9,10,9,10,9,10,10,10,10,6,10
651,961.757640956598,661.837279364459,5,10,10,9,10,10,10,10,10,3,10,10,10,9,9,10,7,10,10,9,9,10,9,10,9,10,10,10,10,6,10
652,981.030994378384,661.837279364459,5,10,10,9,10,10,10,10,10,3,10,10,10,9,9,10,7,10,10,9,9,10,9,10,9,10,10,10,10,6,10
653,1000.30434780017,661.837279364459,5,10,10,9,10,10,10,10,10,3,10,10,10,9,9,10,7,10,10,9,9,10,9,10,9,10,10,10,10,6,10
654,113.730090398035,681.110632786244,8,9,8,10,4,7,7,4,3,8,4,8,4,4,3,4,3,5,3,10,5,4,10,4,10,4,4,5,5,4,8
655,133.00344381982,681.110632786244,8,9,8,10,4,7,7,4,3,8,4,8,4,4,3,4,3,5,3,10,5,4,10,4,10,4,4,5,5,4,8
656,152.276797241606,681.110632786244,8,9,8,10,4,7,7,4,3,8,4,8,4,4,3,4,3,5,3,10,5,4,10,4,10,4,4,5,5,4,8
657,171.550150663391,681.110632786244,8,9,8,10,4,7,7,4,3,8,4,8,4,4,3,4,3,5,3,10,5,4,10,4,10,4,4,5,5,4,8
658,190.823504085177,681.110632786244,6,9,8,10,3,1,3,4,3,8,4,8,4,10,3,1,10,1,3,10,5,4,10,4,10,3,4,4,5,4,8
659,287.190271194105,681.110632786244,5,1,1,3,3,1,3,3,3,2,4,5,1,10,3,1,10,1,9,3,1,3,6,1,1,9,9,4,9,9,6
660,306.46362461589,681.110632786244,5,1,1,3,3,1,3,3,3,2,4,5,1,10,3,1,10,1,9,3,1,3,6,1,1,9,9,4,9,9,6
661,325.736978037676,681.110632786244,5,1,1,3,3,1,3,3,3,2,4,5,1,10,3,1,10,1,9,3,1,3,6,1,1,9,9,4,9,9,6
662,345.010331459461,681.110632786244,5,1,1,3,3,1,3,3,3,2,4,5,1,10,3,8,10,10,9,3,1,3,6,1,1,9,9,4,9,9,6
663,441.377098568389,681.110632786244,10,8,9,7,9,9,9,9,8,9,6,6,9,5,5,3,9,9,4,8,8,9,8,5,7,2,3,9,4,3,3
664,460.650451990174,681.110632786244,10,8,9,7,9,9,9,9,8,9,6,6,9,5,5,3,9,9,4,8,8,9,8,5,7,2,3,9,4,3,3
665,479.92380541196,681.110632786244,10,8,9,7,9,3,9,9,8,9,6,6,9,5,5,3,9,9,4,8,8,9,8,5,7,2,3,9,4,3,3
666,634.110632786244,681.110632786244,7,6,2,6,5,5,5,7,6,6,3,3,7,7,8,6,6,2,8,7,6,6,7,7,6,3,5,2,7,7,7
667,653.38398620803,681.110632786244,7,6,4,6,5,5,5,7,6,6,3,9,7,7,8,6,4,6,8,7,6,7,7,3,6,5,5,2,7,7,7
668,672.657339629815,681.110632786244,7,6,4,6,5,5,5,7,7,6,3,9,7,7,8,6,4,6,8,7,6,7,7,3,6,5,6,2,7,7,7
669,691.930693051601,681.110632786244,7,6,4,6,7,5,5,7,7,4,3,9,7,7,8,6,4,6,8,6,6,7,7,3,6,5,6,2,7,7,7
670,769.024106738743,681.110632786244,4,3,6,6,5,6,6,7,6,6,3,6,3,3,7,7,6,7,8,7,3,6,5,7,6,6,9,8,7,9,7
671,788.297460160528,681.110632786244,2,3,6,6,5,6,6,7,6,6,3,6,3,3,7,7,6,7,8,7,3,6,5,7,6,6,5,8,7,9,7
672,807.570813582314,681.110632786244,2,3,6,6,3,6,6,7,6,6,3,6,5,3,7,7,6,7,8,7,3,6,5,7,6,6,9,5,9,9,8
673,826.844167004099,681.110632786244,2,3,6,9,10,1,6,3,6,6,10,6,5,4,4,4,3,7,8,7,3,4,5,7,3,6,9,5,9,9,10
674,846.117520425885,681.110632786244,2,10,10,9,10,1,10,10,10,3,10,10,10,9,9,4,3,7,9,4,9,10,5,10,3,3,9,10,10,6,10
675,903.937580691241,681.110632786244,5,10,10,9,10,10,10,10,10,3,10,10,10,9,9,10,7,10,10,9,9,10,9,10,9,10,10,10,10,6,10
676,923.210934113027,681.110632786244,5,10,10,9,10,10,10,10,10,3,10,10,10,9,9,10,7,10,10,9,9,10,9,10,9,10,10,10,10,6,10
677,942.484287534812,681.110632786244,5,10,10,9,10,10,10,10,10,3,10,10,10,9,9,10,7,10,10,9,9,10,9,10,9,10,10,10,10,6,10
678,961.757640956598,681.110632786244,5,10,10,9,10,10,10,10,10,3,10,10,10,9,9,10,7,10,10,9,9,10,9,10,9,10,10,10,10,6,10
679,981.030994378384,681.110632786244,5,10,10,9,10,10,10,10,10,3,10,10,10,9,9,10,7,10,10,9,9,10,9,10,9,10,10,10,10,6,10
680,1000.30434780017,681.110632786244,5,10,10,9,10,10,10,10,10,3,10,10,10,9,9,10,7,10,10,9,9,10,9,10,9,10,10,10,10,6,10
681,113.730090398035,700.38398620803,8,9,8,10,4,7,7,4,3,8,4,8,4,4,3,4,3,5,3,10,5,4,10,4,10,4,4,5,5,4,8
