"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15"
"Tjp2",0.0115168690407946,-0.00138623656252153,0.00821841689706544,-0.0160482725345324,0.00227356361096378,0.0156797183449526,0.00539002324869443,-0.00567186379587288,-0.00984048331217498,0.0221386274811635,0.00670979999168477,-0.00899188477607448,0.00451871049105801,0.0170338793038197,0.00710162377697907
"Prnp",0.022624318859164,0.00931056222009036,-0.0638740342873325,-0.0218995619360575,-0.035436347222195,0.0039707922361971,0.0265552113250161,-0.0374022462890467,0.0275415806898636,-0.0154665704849118,0.044809979344211,0.0100865248988561,0.0145783393704488,0.0152974004949874,-0.0345334911545466
"Twf1",0.0130348717295757,-0.00151302157039971,0.00526188194580905,-0.0029464567452674,0.00196979380942095,0.0183452978144904,0.00540860532991578,-0.00802393021738736,-0.0144646585303862,0.00703773713290579,0.00562719049016453,0.000170850708742911,-0.0146709903301009,0.00123033717753863,-0.0123458206691187
"Tmem252",0.00592885701385043,-0.0182170205961402,-0.0133489930660923,-0.00470915032582164,-0.00583964161248302,0.00963304708961653,0.00257834501995347,0.0162437293912938,-0.0129923989977913,-0.0185728340153976,-0.0119901897418176,0.0158973291111692,-0.00691575847092434,0.0118924101125856,-0.0104237681584565
"Svbp",0.0132387568552165,0.00850360086318259,0.00529300541874459,-0.00247422330558554,-0.00338340605955121,0.00624825184834077,0.0138099945062836,0.00516312437134207,0.00406273385136937,0.00935885205749605,0.00580866599536567,0.00631122690686167,-0.0131894523176331,0.00834348120913376,-0.0140439342696093
"Fbxl3",0.0283126091117355,-0.0128591525984113,-0.0110247597452813,-0.00593878324125295,-0.00478259441818463,0.00690426942009161,-0.0140499579720616,-0.00316496125150904,0.0529356929998848,0.00831426175693916,0.0224947114140279,0.0298366909289462,-0.012293974951013,-0.0182727982153075,0.0315096481793681
"Map7d1",0.0074248786688078,0.0312956718829744,-0.0288254472225687,-0.0170821319323591,-0.00255068107835531,0.0132712977063041,0.00520707040698024,-0.00352973650015547,-0.00913259577062065,0.0058779809156028,0.0136918244804212,0.00259567342446955,-0.00485367327921922,-0.00315242307371751,-0.01842821880171
"H2afv",0.0242207017957921,0.0163869056439588,0.00844287854256951,0.0197053252731652,-0.0216257083685803,-0.00120860199978389,-0.0133785581460797,-0.0062771673144235,0.013471893582223,0.0270403831128985,-0.00729461154795961,0.0350430688291871,-0.0399522075493579,-0.0333635611954948,-0.0217374831258309
"Ehd1",0.0168579413359279,0.00435143256920921,0.0050045693042685,-0.0191525904606332,0.00323615767586388,0.0200484194016357,0.00891303020360487,0.00387506395593273,0.0044217148118183,-0.0150824968322874,-0.00167260724995446,0.0150624213017364,-0.0221494233899361,0.0162768792981153,-0.0310858024347543
"Samd5",0.0028137929606628,0.00610730889380024,0.00244903460491242,-0.0254805995398664,-0.0139019611837064,-0.0130967115520687,0.0313847203517671,-0.0055779652133017,0.00736222525908428,0.00691883077828682,0.00175131996110599,0.0157060575432717,0.0124453039122646,-0.0223035625168303,-0.0309784573323134
"Plin3",0.012864090634846,0.0123550209958264,0.00487869498564547,-0.000746042489475531,-0.00383935315057494,0.0214807298108759,0.00322244690171723,-0.00480528836498375,-0.0184332708515058,0.0118999168711339,-0.000491994291932396,-0.0146644851722395,-0.00706546655462495,0.0052132489311481,-0.0085205969884722
"Samd9l",0.0151078809386672,-0.0124340668411909,-0.00606256099702313,-0.0184805298439869,0.00310644516219644,-0.000319224310423895,0.0135226657281223,0.0122119811223179,-0.00221903676339798,0.0227556261206339,-0.0122282585291439,-0.00285913912343808,-0.00398774875149972,0.0233155753427483,0.0173683007379855
"Xbp1",0.020310450481061,0.0104672574653423,0.0177029904989404,0.0198654783324766,-0.0295985838694198,0.0296155227798533,0.00503239403516375,-0.00829024124242655,-0.0167722487840644,-0.00139912383461672,-0.00267762081365453,0.0296768937542881,0.0416322373767693,-0.00800838336136486,-0.00938733973758335
"Mpeg1",0.0095662004813514,0.0194396585034443,0.0109673923567153,-0.00316862518724935,-0.0123470224258075,0.0134403328701882,0.0012978309312697,0.06687116074439,0.0197978366599862,-0.041890448330283,0.0196225724772014,0.032464657733391,0.0167763335659564,-0.00649300307157813,-0.0111104214745836
"Cdc42bpg",0.0121759189532347,0.00200924367219008,0.0115659053818394,0.00360701246975896,-0.0059736811450683,0.0298667448655161,-0.00639412152108132,0.0113684590444582,-0.0135652024496199,-0.00542297355004125,0.0160531071086292,0.004759295291548,0.000262559215416683,-0.00915441668897511,0.0083673858993128
"Insig1",0.0117343665181212,0.00125401999286176,0.00773271220690524,0.0094864778311192,0.00100436117368175,0.018552769177504,0.0117836291799787,-0.0337564023202592,-0.0245178445512747,-0.00423991952690668,-0.00144999401602983,0.0208155415947026,0.0408567077836811,0.0144160878330962,0.00933287828880486
"Atp11a",0.0108818015714741,-0.00829121655835203,-0.0130108891516294,-0.0103184840971746,0.00186207260134097,0.0235959294059861,-0.00423717984989056,0.00189500145219022,-0.0218569469584135,-0.0109749597105181,-0.0304197198614401,0.0149405804880209,-0.00281939137970896,-0.000209450035411442,0.0209673530668678
"Gm2a",0.00915813909338345,0.0208723071456322,0.00981390687579304,-0.00181975010173884,-0.00561309335564398,0.0197656720022836,0.00737772380498042,0.034480411069408,0.0219251607126902,-0.012183655060754,-0.0145978574195763,0.0127089023216077,-0.0100442769099685,-0.00307048503395225,-0.0117731100758469
"Micu1",0.0167628556438124,-0.00665662506354303,0.00156681189053081,-0.00183127836281143,-0.000342236073959358,0.0106820665959809,0.00241010223845231,-0.000796423875113623,0.00468578314766846,0.00277293199879223,-0.00450548775767509,-0.00466476457613085,-0.0020675805572355,-0.00575004298974177,0.0130743877821645
"Ighg2b",0.00109014745519634,0.00416557713690974,0.00589700288149378,0.0034210459872818,0.00196381736090242,0.00483010002710279,0.002013169331668,0.0133988441065432,0.00324280274722978,-0.00596804808798265,-0.00603739312831991,0.0119540006156927,-0.004249048482072,0.00677725649219302,-0.000614645730536434
"Msn",0.00730878693638832,0.0249636421416237,-0.00904560911373869,-0.0135741527811092,-0.00204149220190869,0.0279246362381242,0.0130360389109315,0.0223637859387437,0.0192828815546037,-0.0279366669949292,0.00989591348084336,0.0227976058299388,-0.000424107415274009,-0.0139874793915135,-0.0188361899100306
"Trim31",0.0110185466611217,-0.00305819337549625,0.00465571706135907,-0.00821046546062877,0.0179400379543413,0.00887876462564158,0.0144065148378995,-0.000362845723062387,-0.00809206554777373,0.00971224740270948,0.000265172924210109,-0.00429392621199983,0.0039397892069102,0.00837692033535076,-0.00123267791859608
"Flot2",0.00632092357871797,0.025768005413134,-0.00792218715860844,-0.00869416530318704,-0.0150370480469707,0.0256682815992543,0.0087299201311453,-0.0177926635986948,0.0108721400378243,-0.00373668897084766,-0.0148323120806537,-0.00177408217666859,0.0102317584419787,-0.0229662287975269,-0.00540772136495436
"Abhd6",0.00940140064700436,-0.0160931851759131,-0.00940589194469332,-0.00416785830994081,-0.00164725607156288,0.0113057230510085,0.000769125311020242,0.0116360686000988,0.00311755015989297,0.0135649106146883,-0.0172695052024055,0.0066090177050435,0.000162399124252213,-0.003814939987931,0.00183114232546418
"Ndufb9",0.0195669956116301,0.00303128691077366,0.00172591759676105,0.0166496375597104,-0.00519023360344172,0.0190940504552798,0.00382453460866629,0.00369852366616076,-0.00253487688863074,0.0189122132706318,-0.00362846683261964,-0.0101028327660994,-0.0109744222504239,0.00829322204543852,-0.00921534457805393
"Nit1",0.015573875832194,0.00352066434258452,0.00608325170456569,0.00221623532807417,0.00457806585778921,0.00566961827151177,0.00573101505422163,-0.00264319528013396,0.00257958420281276,0.0150563658396846,0.00895710835411366,0.00207867634586738,-0.0314985322608085,-0.00680425713626002,-0.0118610505816617
"Bcl10",0.013402129279825,0.00291819439816311,0.0067130441865219,-0.0076320598121377,0.00356588064604814,0.0126298790440489,0.00523544414725401,-0.00422511459534639,-0.00651621851242638,0.00774733381593223,0.00908687336737673,0.013865570369831,-0.00260269997529419,0.0166832789554687,0.0049971850573037
"Cyp2d26",0.00563685273601744,-0.01539675860546,-0.0129182371753999,0.00336047603164325,-0.00584277269084015,0.0194470708623668,-0.012448010264558,0.0122384865378857,0.00479680923543051,0.012604191374244,-0.0167375990336042,0.00919423516096282,0.0247044086952402,-0.00126179073441102,-0.0076949504475463
"Thbs2",0.00159625752108228,0.0184781021643171,-0.0196155082052262,1.48263104700476e-05,0.00076997592868515,0.0146758041161682,0.0039971092706159,-0.00249763701254495,0.00613734116242595,-0.00558430913120246,-0.000733127955601984,-0.00218931109577203,-0.0016309922485711,-0.00656798493970408,-0.00093261708273861
"Fam110c",0.0120487331267567,-0.0119340104808832,-0.00470055821764934,-0.0133309525218236,0.00220245279560528,0.00355645951074906,-0.00584093196185663,7.31974892540708e-05,0.0018757223240462,0.0122767958160629,0.00125310515967152,0.0116414838821539,-0.00761410523755445,0.00502019510536461,0.0136914973200559
"Smoc2",0.00267760195310271,0.0224150295247319,-0.0161081028420138,0.00616911683522421,-0.0152131090696815,-0.0174119809333622,0.00671227603318189,-0.021925939905918,0.00256145469428388,-0.00265028535850595,-0.0281688096634324,0.0259450503964209,-0.00169940682878301,0.00242547216187634,0.015460208346429
"Timp2",0.00674549603911597,0.0233191181054521,-0.0104321106568369,0.00205660146646328,-0.00223684833091395,0.0373223860402894,0.00429654543220332,0.00660800129607076,0.0163885946816537,-0.010727419104812,0.00332983604099379,0.0025683369636397,0.026662430886808,-0.0226467703859836,0.0120176416712905
"Eppk1",0.0236236037265729,-0.0102685141818785,0.000255237055016047,0.0208243014283799,-0.00207351044627456,0.000781043988123762,-0.0177190349610595,-0.00105678055287724,0.00125556556985516,0.00786187366110515,0.0356034136918967,-0.00641722792565364,-0.016293696434524,0.0133722712677073,0.027572557484841
"Efemp1",0.0115019182271214,0.00924084604975416,0.0107215605877848,0.00701501710529871,-0.00396633420723278,0.0119916222498856,0.000525552149871334,0.0539041568057684,0.0206931935354265,-0.0409974288113714,0.0407457854287334,0.0160077454476865,0.0191700713757733,-0.0319257660297016,0.0159831557230106
"Vps37b",0.0111945586338419,-0.00344531420144159,0.00505109354450389,-0.0123542700833372,0.00760399967903938,0.0179758324182965,0.00372959588936083,0.000492434329961697,-0.0118144088734763,0.0149130018102128,-0.0155248634026845,0.0168523831333764,0.000860068294542634,-0.0102242272348531,0.00511160113951024
"Ube2b",0.0247368625150679,0.00788003634499666,-0.00097424936922302,-0.00186535027483704,-0.00978332867438669,0.0291502055584124,-0.0126302270970837,-0.0115087564210263,0.002171164040105,0.00747614626808372,-0.00254396839163979,0.0236889569183804,0.00328263925622083,-0.0107961878601049,0.0284440278826481
"Il10rb",0.0250861813431291,-0.00660770036195995,0.00557121230290671,-0.00816373626482433,-0.0100167534775549,-0.0141814146568275,0.0123308589252444,-0.00484341143917387,0.0193625397555046,0.0139793856571315,0.0152322835412751,0.0108878659112605,-0.0208231122048123,0.0143932000861009,-0.00218189212356162
"Ier3",0.00809731064977997,0.00706982420647983,0.00128313034083034,-0.0329248090067265,-0.0116768920318222,0.00666135255608205,-0.00209155827721862,0.000343036233315213,-0.0145425113605018,-0.00753635995543837,0.0109950776009053,0.00430839215763211,-0.00731544971626672,-0.0193480216539397,-0.0063934189960533
"Krba1",0.0078903747716816,0.00592946088443963,0.0102114682926091,-0.0304030158005851,-0.0153415776031894,-0.000778331364128626,0.012420315816149,-0.00528293806203047,0.0110844183578089,0.0271473903397993,0.00474134741798982,-0.0311685702315042,0.0162167402637973,0.00608637707755862,0.00337236518164344
"Nectin1",0.00398537753443391,0.00485631005306116,0.00697324719533675,-0.0195143718186932,-0.0166054159557168,0.0102062228747497,-0.0532335156995866,-0.0189904462153346,-0.0143924354878955,-0.00492676877968089,0.026615768263534,0.0110148057852806,-0.013332040197833,-0.00418341778044354,0.00818675042790847
"Rmdn3",0.0164043924743104,-0.0112675325876629,6.45936287319439e-05,-0.00257203272461125,0.00404057352945673,0.0102962529641723,0.0247904810822254,0.0035730156053975,0.0022637980890395,0.00822978602063807,0.0136418444789792,0.000584140462818272,0.0080097389925359,0.0154491330963337,-0.00430654648874991
"Csk",0.0204599626096959,0.00750675431135342,0.0172162247603838,-0.000441705451509304,-0.0110839884229716,0.0252913794854685,-4.96435240108012e-05,-0.00591332738718114,-0.00665917465891574,0.00211253958498982,0.00368985182458497,0.0168265345878911,0.000176914326063057,0.00815536708085733,-0.00900297499825713
"Pik3c2b",0.0139295152362163,-0.00534181704764321,0.00451342803363166,0.00266173445295717,0.00587857465279575,0.0191794095778441,0.00265280527383445,0.00372673121547645,-7.25852709083695e-05,0.021864577493817,0.00853887428573057,0.00151486708029789,0.00195252814692946,0.0121791003247468,-0.00738934873865356
"Tmem176b",0.0221968566521686,0.0351686986723517,0.00770925011312857,-0.00434544186682141,-0.0307068868986959,0.0283023260100449,-0.00924854455599891,0.0657265773123149,0.00680206746860158,-0.0754528864449621,0.02983085598804,0.0469698297898855,0.00173951145241548,-0.0303360366411665,-0.00788882780220046
"Marc2",0.0261538934143851,0.000284337746517255,0.00581919025937298,0.00157923991288838,-0.0190735151901848,0.00167558912930987,-0.00961732460862653,-0.0130239519779152,0.0310272986728243,0.0337648254569748,-0.0210438974992812,0.0219992137193248,-0.0380525275249526,-0.0365321314186397,0.00663934634852628
"Rbms1",0.0112599108315613,0.0204219261955866,-0.000577175627382545,-0.0322823835054227,-0.0106708438109725,0.00472691045334023,0.00191542578559281,0.0141294952986736,-0.00513248912324082,-0.00449666153733654,-0.00151616642720971,0.012923033720394,-0.00605134113681063,-0.00919062048509765,-0.00204308710072043
"Fopnl",0.0179157735599237,0.00629132080569043,0.00399258002585548,-0.00307955416830816,-0.00270173826912817,0.0101429509382832,0.0138777837636911,-0.00415302545507348,-0.00672870881828034,0.0134058543166612,0.0253200367107929,0.00431419371939662,-0.0247657014633195,-7.71560501628575e-05,-0.00161507371320942
"Rbp2",0.00944409681232323,-0.00640891650602686,-0.000824814541361792,-0.00475664834975247,0.0294589693339525,-0.00159887228340209,-0.00202532555989328,-0.0124341159201738,-0.00632045321900874,-0.00222714846691147,-0.0128151412606936,0.00902067661116556,-0.0224055144135999,-0.0146104145621371,0.0147621144857831
"Uhmk1",0.0204440049961082,-0.00301017069246125,-0.000812567707962494,-0.0165407249863718,-0.0144867181783853,0.024777187546917,0.00898180846169628,0.00497149943436291,0.00459530853298977,-0.00399787975383579,-0.00170719194099245,-0.00414364404329396,0.00451452076278145,-0.01924768365901,-0.00851223491921123
"Slc39a5",0.0117733054188661,-0.00470206412424892,0.00565963860261238,0.0167361236808524,-0.00626681812902658,0.0255656595509075,0.00165401333732265,0.00539572894441001,-0.000586456871614719,0.0244330027380753,-0.00158423017907404,-0.0183366265827143,-0.00271218278208712,0.0243849136666567,0.010470226842168
"Suclg1",0.0172476991860628,0.00341176726459728,0.00353760573687467,0.0300904321828951,-0.00396341185773752,0.0302665231802376,0.00615091849200197,0.00168270054612211,-0.0150585896324805,0.0199581898563306,-0.00610466880351003,0.0110553916789029,-0.000255055010559431,0.0131111809748017,0.00987257933966548
"Inpp5j",0.0145812169851897,-0.00772133951160876,0.00553825956561597,0.00405093066139094,0.00960079433581417,0.0260052987672753,0.0102000782121971,0.0131821604148515,-0.00385764241466497,0.0123199990805076,0.00164702578612619,-0.00305224185809584,-0.000528245589136348,-0.011451756376047,0.00496905685678977
"Dennd1b",0.0128799544181517,-0.0118563530321707,-0.00432809472128482,0.00392345177194725,0.00637623859083984,0.011875432582766,0.00359019219321597,0.0103818085095944,0.00402424756830683,0.00529433178845081,-0.00483610412601436,0.0203391021584187,0.000858535523752147,0.0183635645052467,0.0271499062310581
"Cartpt",0.000572598238253698,0.00852204177308164,-0.0121347132492478,-0.00340812836683474,-0.00171155951161534,0.0184659134210921,0.00765092009551977,-0.0296200662480607,0.0213051975720648,-0.021944111532511,-0.00564827726669768,-0.00960998392903243,0.00627261758331649,0.00267605099018561,0.000423191858433631
"H2-DMb2",0.00114665718478214,0.00909903139334984,0.00964300297013505,-0.0123909413766927,0.00469774673520236,0.0110434175849927,-0.0060481230977419,0.029529863919202,0.0192394802777238,-0.0139143888676665,-0.0153984817069966,0.0256817581449089,-0.0384052996829544,0.0560276174743665,-0.0486178101161117
"Bspry",0.0237511417297465,0.00392967301772978,0.0199228015728291,-0.00597980307906822,-0.0237652933414865,-0.0248974847592285,0.0229437974399886,-0.0188444450574237,-0.0269855030984345,-0.000362553414004155,-0.00174954140194578,-0.00678212600334932,-0.0291124406048257,0.0165310037092191,0.00572819165491609
"Gm3336",0.0130880470080229,-0.00864895352424675,0.00431831052117198,-0.00251294904605585,-0.00227688515384153,0.00484864541051467,0.018968006939704,0.00849081972854043,0.000716782173961142,0.0147141034193273,0.000724774046444617,-0.023057564038184,-0.00659857196473166,0.0193102105035982,0.00701784622619499
"Zdhhc7",0.0163961052910445,-0.00216507453148438,0.000470324834645272,0.00296267786480076,-0.00950112570494552,0.020586206068372,0.0119628262514719,-0.00574389784589922,-0.00395391549042682,0.00463854750051412,0.00349180099928948,-0.00596280868862254,-0.00804634568444084,-0.00761411118930788,-0.000180037852462079
"Specc1",0.0155761447585408,1.9158323300015e-05,0.00856537116927509,-0.02090843014959,0.00823450961657606,-0.00555705953668914,0.0142722119001597,-0.00185564689742186,0.0198138128936821,0.00546173882291015,0.0113738736855312,-0.00404270899747557,-0.0105870346808519,0.0105524148630891,0.00244717530549594
"Synpo",0.0143112111980976,0.0069407523096784,0.00149151723099387,-0.00506077316347147,0.0178246755460876,0.00956839667665945,0.00541891791842585,0.00523573464786391,0.00116520956866512,-0.00876019917584917,0.00380313366708249,0.0033937924284008,-0.0138184673289346,-0.011078676562241,0.0182586680504263
"Plekhf2",0.0140567238501623,-0.00379140616192587,0.00683646995315163,-0.000269363817881421,0.0156055089686541,0.00676539381955964,0.00838821342078405,0.00515340677063782,0.00744451826816548,0.017203215149751,0.00645933328748073,0.0101488545183211,-0.00976555665288789,-0.00192682362362525,-0.00646388288859826
"Naa35",0.0141028725327806,0.00230532495949586,0.00976886733814881,-0.0011150590212652,-0.0118833209782465,0.0139033868890051,0.00765293585135747,0.000345880305500286,-0.000335856488118749,0.00646779232640819,0.00349112724342995,0.000171294472176712,-0.0190545623077371,-0.00143254409794101,0.00672897735740705
"Fam32a",0.0175855091378321,0.0010482691894679,0.00490364190148307,-0.0138946715783373,-0.00872131355492998,0.0112221529167767,0.0036363787221471,0.000988025031362208,-0.0034867862732201,0.011314479725911,0.00118896273745396,0.0113906710254955,-0.00905098393332686,0.00627328455218818,-0.0285623284209695
"Ddah1",0.0133417233836236,-0.0121503476331878,-0.00273091085927434,-0.00898382014015472,-0.0306112506864435,-0.00603863763636903,0.0457748814046144,-0.0167389101405128,-0.00704347108741758,-0.00369537479245897,0.0229970263047978,-0.0121724959807867,0.00786565764282696,0.0325425950970667,-0.0347790333471799
"Vnn1",0.0040415044781045,-0.00727495986066261,-0.00632860690703019,-0.0208172032368111,-0.00840748393704393,0.00768738703041858,-0.0289484104200025,0.00155775874133996,0.00776885997304363,0.0182255681967125,-0.00118212212288528,-0.00126251816669484,0.0130364854290257,0.00375388011264878,0.00536561703868001
"Leprot",0.0211545227837716,0.00310648270437333,0.00135418523234162,8.48093178505267e-05,-0.00382983297115143,0.00655776335944355,0.0105684191435055,0.00285877796905598,-0.0169327384394238,0.0118126704796008,0.00194751729484155,0.027563435469052,-0.0161033552783005,0.00787364594872589,0.0141524018003306
"Cd37",-0.000285694781071429,0.00858911148583344,0.00542940536159878,-0.00979280336108672,0.000218831196804938,0.00390449453937967,-0.00337698065399534,0.037035046451738,0.0149185038010364,-0.0229682418130879,-0.0206665658264155,0.0342040520721359,-0.0349073844951303,0.0638008855058317,-0.0266106461962222
"Rab3a",0.00373737152493183,0.0131135433780643,-0.0204455828182995,-0.00251542562011376,-0.00403855803302379,0.0224284817856263,0.0152717960999481,-0.0379667719653221,0.037852139785376,-0.0306240687475018,0.00456196301322487,-0.00703740117245112,0.00347178394731525,-0.00594870184608637,0.000159815830257808
"Plat",0.00336187965544988,0.010413148521923,0.00128880361461658,-0.0266970936293569,-0.00412877460020827,0.00351450363212014,0.0147015112860213,-0.00386549716393413,0.00129269368984827,0.0122610426964682,0.000797959169780679,0.00826729268840964,0.0231256963279693,-0.0325910748099974,-0.0190930683523188
"Clic4",0.0112489664365534,0.0204838703536963,-0.00342132702918433,-0.00143242233750557,0.00945244622875652,0.0116542020041095,0.0212694032625904,0.00787978211714872,-0.0241629029168598,-0.00662710095132059,0.0164246932400108,0.0302627400496339,-0.0143343198734225,0.00620909021991991,-0.00664122519822668
"Leng9",0.0150558482851668,-0.00191018784947863,0.00963380381894208,-0.010663677260029,0.00566177366699864,0.00124378956216262,0.00892777605539523,-0.00186130990218941,-0.00462053085148125,0.00780699683256674,0.00672737016996451,-0.0197194008502509,0.011106174279481,0.00100489933516474,0.0254750577138062
"Kras",0.0256474640097421,0.000201498995640505,0.00445526274154373,-0.00633080969142762,-0.0148532787254782,-0.0122639348215674,0.0195995249228752,0.000527435968545382,0.0175871268103712,0.00525391628174418,0.0352449612924442,-0.00621709396886928,-0.0361926705509773,0.0135851485643283,-0.000785216534244764
"Snx13",0.0170600026411879,-0.0136116929612926,-0.00777129807600906,-0.00724230098237824,-0.00249876600470343,0.00971082757883796,0.00108287874774634,-0.00118670847388926,-0.00534982976149098,0.00414096684688887,-0.00215103967446976,0.00614711746220567,0.00112562345607688,0.00405786399732325,0.00879537797332446
"Mef2d",0.0190589083985875,0.00882521010682862,0.000267932547284693,-0.00381930270375941,0.00326738871210352,0.017191920736608,0.0149516011078493,0.000387963665279323,0.0102327897516649,0.00145202235228539,0.0229210739009624,0.00818389351342043,-0.0164904404119413,0.0104739681894399,0.00707104893177942
"Prrg2",0.015333280412914,-0.00799723976968645,0.00495320243025602,-0.0033240036739034,-0.0111952966382468,0.00948709412566176,0.00916394071861645,-0.000157874035114569,-0.00594565331516065,0.00658141891277329,0.0175999801005108,-0.0040600095528295,-0.00340972497863585,0.0195747699450054,0.00608606312810383
"Sdf2",0.0176246446732685,0.00109418183579681,-0.00014727591236262,-0.0065216774789278,-0.012907550851151,0.0116843239421772,0.00408925911822661,-0.00715591145719075,7.43933450350577e-05,0.00290672683138639,-0.00368673301652839,-0.00437312471682676,-0.018475984681806,0.0366944114885978,0.0307672774674732
"Foxp2",0.00108770964214344,0.0194706113318155,-0.023271694723703,0.000314333118466974,0.00226433324408811,0.00778353623200901,0.0012884384273231,-0.00601251946008783,-0.00625721660950837,0.0140092406750637,0.000252133442932659,-0.000279583870151754,-0.010426730006949,-0.00772835783001864,0.00119304029586694
"Clic6",0.00762997609941032,0.014074235516458,0.0194137017777407,0.00175601823467865,0.000996168187234312,-0.000265308998990329,0.000383867111309576,-0.0116158835614669,0.00390213111190684,0.0260359064456905,-0.0121379822934716,-0.00133574504257647,0.00552989673010731,-0.0121228241183389,-0.025405757897125
"Cyp2j6",0.0144270707835288,-0.0102544173726646,-0.0032532414070149,-0.00797669320068054,-0.0157474753122723,0.00591002592413717,0.0141773871122997,0.00337255076333607,-0.0223495657675446,-0.00541331689637326,-0.019509557468484,-0.00795169524127368,-0.0219589639205488,-0.010363057977685,0.00920549258902591
"Nectin4",0.00283927195111501,0.00692558015014471,0.0111799563468333,-0.024168225752288,-0.0119198299223974,0.00757968519593244,-0.0365576335975848,-0.00946911313093282,-0.0109698506362177,0.00472021009582297,0.0120080538738907,0.00208567018769077,-0.000434591748447085,-0.00903320750180091,-0.00136966945218453
"Acvr1b",0.0150445735973621,0.000403316810614211,0.0115219864708897,0.00196903332753533,3.20750094215936e-05,0.0264281393710382,-0.000415883180666357,0.00232946308424847,-0.0105074660497105,0.0125973726669436,0.0110829295283906,0.00360735389629524,-0.00900195781099243,0.0135394563432811,0.00697683977053492
"Mrpl14",0.0233912323108668,-0.00154534927945969,0.00271712635543349,0.00396088500290711,-0.00586641715084621,-0.005031622298429,-0.00189948774052722,-0.0101597858445899,0.00821127256159804,0.00989411054654894,0.00215041090385636,0.0158347195711719,-0.0355604870536946,-0.00899412903085808,-0.0158034480055407
"Slc30a4",0.0191502004799539,-0.0199209978750684,-0.0131236237457288,-0.00224674189296853,-0.0100380315094006,-0.00791627186402638,0.0147666883896107,-0.00399775757699975,-0.00759190192371315,0.00502604574870152,0.0215289649850601,0.0195813141786005,-0.0200884589636756,0.0212253692444584,0.00310340958069478
"Papss1",0.0241208808224819,0.000428471579725361,0.0101742066096621,0.00999801417538843,-0.0281607125734006,-0.00221460248130986,-0.00423436006046277,-0.0298148410991182,0.0140648001470478,0.0170747524883348,0.0287086723184408,0.0237565756477785,-0.0236715515871054,-0.00785321621416849,-0.00495144716685477
"Ncoa3",0.0148281397480418,0.00986747044340973,0.0101496769903117,-0.0041699660925221,0.00723065106790798,0.00357392853830931,-0.00999080903361447,0.000544514001964818,0.0216676414433175,-0.00319987719402092,0.0223934281866916,0.0139779921077281,-0.0317633484514174,0.0111640690816168,0.00558027180086818
"Ablim1",0.0209795518857868,-0.00704279293372805,-0.00143454085676517,-0.0174889143260657,0.00768335002885661,0.0154976878684426,0.00193639864576204,-0.00264343927667995,-0.0100108519688342,-0.00143912407145236,-0.0223296831390998,0.00892210212889798,-0.0210629630085137,0.016154442846046,0.0168668333168106
"Chdh",0.0118676067659748,-0.0103615353942172,0.0019426364352638,-0.00463882710170143,-0.015210268111007,0.0122274625825736,0.018027164703163,0.00737130132634332,0.0188011687155687,0.0239667677875514,-0.00146270573238313,-0.0147252812778727,0.0066834694445946,0.0274761187579324,0.0182005829208357
"Cd79b",0.000183588988397809,0.00626170644910235,0.00679974954595521,-0.00847754102013913,0.00380463295502123,0.0153070739366871,-0.00632664976448576,0.0296241585569755,0.00742406594430738,-0.0149889082158611,-0.0182691134470934,0.0320194399799698,-0.0348061551753507,0.0494515434266449,-0.0319743523062496
"Sigmar1",0.0140141863612362,0.0150446103564434,0.0168638740271839,0.00525665394887583,-0.0179390060145626,0.011426049301802,0.0161329627623301,-0.00548437135791304,-0.00161433818842946,0.0132958927597659,-0.0150804481008899,-0.000583010235045547,0.00132060996672758,-0.0128373677724825,0.0160155637326346
"Sgpl1",0.0157442125031377,-0.00458187567572227,0.00561426503790109,0.000333685228458167,0.0111987644075908,0.0146361177585304,0.00443347947908332,0.0078057439524513,-0.0110428270511655,-0.00556221379915737,0.00172855700763722,-0.00564933810733295,-0.0274843702574407,0.0143076870170404,-0.00348855065790133
"Elk3",0.00589970537553904,0.0158905219980604,0.00783025764416772,-0.0314685989096836,-0.0158042352950541,0.00503334027909207,-0.0177548930011693,0.0140328552359435,0.0054162845151607,-0.0142203968195799,0.00692997975720479,0.0212214265328337,-0.00876408781197301,-0.00670340505037186,-0.0124359052187073
"Vcam1",0.00430575096362254,0.0174656256694495,0.0110608356409047,-0.0175128568835837,-0.00999618062057073,0.010489018360412,0.00444879516073813,0.0509747029011464,0.0364007078359579,-0.042768263055505,-0.0119707658337203,0.0260170297246083,0.00486635534974111,0.023229788298703,0.00421732760388537
"Srd5a1",0.00406696093429691,0.00524694288197204,0.00980687749053258,-0.0237157554838505,-0.00891702954104898,0.000153011321531528,0.00438819474829979,-0.00648318048562031,-0.00628968353654008,0.0188735491310776,-0.00615085984545108,-0.00140713178047584,0.00624003133904613,-0.0110047413483483,-0.016458896964065
"Insr",0.0166078479813423,-0.00722717554832367,-0.00145875856261272,0.0189806145394698,-0.00391715991151483,0.0129499616423997,-0.0076460913459677,-0.00492805848922608,0.0144001367182571,0.00659959678017232,0.0153222621503267,0.0274163594194879,-0.0300566288252752,-0.000968738400268138,-0.000986351750902973
